DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN
20170910,5150.732150558522,-1.5392812330694103,9.772429703912378,0.8172942982487587,0.057843710159625555,-3.6782890297848554
20170911,4900.8432262657025,-1.7192155273030103,8.664950178324524,0.8172824712126586,0.12534486717887952,-4.636305290614003
20170912,4619.2729047499915,-1.4535180320173813,8.638310279626792,0.8099191304328515,0.31942658282168584,-4.52445490142829
20170913,4913.479118737395,-2.287370346079496,8.975437351515396,0.8010435615523768,0.1106372124367096,-4.880540562842814
20170914,4865.0654559419345,-1.2278798536614701,8.705835168658115,0.7944893986343738,0.11861288451103293,-5.1607892474021435
20170915,5298.006663664757,-2.0581176247179713,8.584993527916692,0.7916545526611674,0.17151038100108948,-4.938418420693066
20170916,4354.712144612508,-1.354199023870798,8.021697821344457,0.7679761939851258,0.258829184184514,-4.799864765967954
20170917,4266.9838992657,-2.262596433066254,7.64614326010344,0.7596959595468278,0.4019831148852787,-4.021086484183429
20170918,3668.065752650309,-2.079784603202649,7.751529813135885,0.7511039483241709,0.3664957328241442,-4.717454631563933
20170919,3813.4029518930283,-2.6071003343997314,6.816884001597878,0.7196080927935429,0.24251039689273232,-4.183623013066189
20170920,4089.862445770245,-2.6744614408884413,7.161823638852934,0.6621591357191354,0.2583576453802419,-4.799000238085928
20170921,3294.864029405161,-2.8200496214973043,6.624994311234462,0.6807379544229926,0.45345941129340667,-4.6259866194430215
20170922,3826.433162433274,-2.917395849271995,7.507937237635839,0.6857230571482325,0.40218101525433836,-4.153021939492669
20170923,2792.69839879373,-2.9209768751775296,6.084445243387822,0.6891155431145448,0.48276336253092544,-4.1695554987146135
20170924,2727.775602611562,-3.370595532662219,6.235944577855799,0.6760076410855516,0.5982919369679371,-3.9800378186145315
20170925,2358.557449758201,-4.028657435813523,5.90540804127713,0.6943987482425463,0.7649014011768951,-3.9580253398183434
20170926,1667.1734580432692,-4.7430263740860745,5.728768270242872,0.6384038509548763,0.35957754123790747,-4.026881495041707
20170927,1871.7631098395887,-4.278134374485042,4.86484388404085,0.6068996814401411,0.4723703722905779,-4.821991763243158
20170928,1319.1654192582585,-4.852182007711278,4.719322150942723,0.6343510637992148,0.4794647025829931,-4.1140049306063124
20170929,1232.4393593324526,-5.005344618959543,4.29642086047953,0.6359917819318988,0.48366678812984654,-3.7811245364954114
