DAY,IRRD,TMIN,TMAX,VAP,WIND,RAIN
20160206,5956.84375,-13.29426383972168,-6.450908660888672,0.30498695373535156,4.004048824310303,1.4027153253555298
20160207,6019.89599609375,-13.21966552734375,-6.307849884033203,0.30888909101486206,4.015730857849121,1.4917595386505127
20160208,6046.81201171875,-13.164512634277344,-6.425395965576172,0.31291115283966064,4.00775146484375,1.468276858329773
20160209,6107.98779296875,-13.203094482421875,-6.350824356079102,0.31024497747421265,3.9233574867248535,1.34565269947052
20160210,6611.78955078125,-13.09157943725586,-6.15919303894043,0.3060034215450287,3.8393783569335938,1.0601751804351807
20160211,6881.4853515625,-12.645980834960938,-5.968904495239258,0.3120768666267395,3.819042921066284,1.252640724182129
20160212,7025.79833984375,-12.338415145874023,-5.522951126098633,0.3221099376678467,3.802079200744629,1.1053982973098755
20160213,7119.76025390625,-11.970792770385742,-5.080682754516602,0.3355312645435333,3.8831374645233154,1.2263257503509521
20160214,7205.55859375,-11.799665451049805,-4.848424911499023,0.341938316822052,3.8968918323516846,1.322022795677185
20160215,7253.45361328125,-11.654367446899414,-4.881961822509766,0.3482855260372162,3.891930341720581,1.3063069581985474
20160216,7333.66162109375,-11.60965347290039,-4.72894287109375,0.34774771332740784,3.811479091644287,1.1925233602523804
20160217,7854.37158203125,-11.422086715698242,-4.464775085449219,0.3454228639602661,3.7323412895202637,0.9169117212295532
20160218,8138.6923828125,-10.908018112182617,-4.2081298828125,0.3531884253025055,3.717707633972168,1.12021005153656
20160219,8295.1953125,-10.539840698242188,-3.7022457122802734,0.36467841267585754,3.707258939743042,0.98470139503479
20160220,8398.775390625,-10.11967658996582,-3.2066307067871094,0.37931379675865173,3.795590877532959,1.118189811706543
20160221,8491.50390625,-9.904211044311523,-2.9277286529541016,0.38668563961982727,3.8173129558563232,1.2271941900253296
20160222,8543.533203125,-9.722867965698242,-2.9213943481445312,0.39374613761901855,3.8209424018859863,1.2254447937011719
20160223,8625.001953125,-9.650400161743164,-2.735250473022461,0.39366981387138367,3.7496256828308105,1.1261932849884033
20160224,9144.0390625,-9.44329833984375,-2.4446563720703125,0.39155685901641846,3.680081605911255,0.8655813336372375
20160225,9423.712890625,-8.917787551879883,-2.1681671142578125,0.3992903232574463,3.6754074096679688,1.0842444896697998
20160226,9572.5810546875,-8.54605484008789,-1.6488189697265625,0.4105120003223419,3.6751887798309326,0.9643598794937134
20160227,9665.548828125,-8.129953384399414,-1.145904541015625,0.4246533513069153,3.7739205360412598,1.1136231422424316
20160228,9744.7197265625,-7.925840377807617,-0.8655757904052734,0.43131905794143677,3.8061070442199707,1.2384438514709473
20160229,9780.310546875,-7.762733459472656,-0.8633346557617188,0.4374770522117615,3.820159912109375,1.2524412870407104
20160301,9842.54296875,-7.714939117431641,-0.6864223480224609,0.4363194704055786,3.759117364883423,1.1687569618225098
20160302,10339.6611328125,-7.538454055786133,-0.40976715087890625,0.4329676330089569,3.6995887756347656,0.9234233498573303
20160303,10594.8720703125,-7.048931121826172,-0.1514415740966797,0.43932607769966125,3.7045650482177734,1.1569693088531494
20160304,10716.8955078125,-6.717966079711914,0.3460216522216797,0.44906139373779297,3.7135255336761475,1.0514676570892334
20160305,10780.82421875,-6.346792221069336,0.8238735198974609,0.4616304934024811,3.820859909057617,1.2145146131515503
20160306,10828.974609375,-6.191082000732422,1.0765209197998047,0.46666526794433594,3.8609747886657715,1.3524234294891357
20160307,10831.796875,-6.079166412353516,1.0490608215332031,0.4711616337299347,3.882185697555542,1.378724217414856
20160308,10859.767578125,-6.08464241027832,1.1948394775390625,0.4683411419391632,3.827441692352295,1.306474208831787
20160309,11321.4033203125,-5.962776184082031,1.4395427703857422,0.4633541703224182,3.7732694149017334,1.0716294050216675
20160310,11540.2041015625,-5.528486251831055,1.6657142639160156,0.4681355059146881,3.7825839519500732,1.3146491050720215
20160311,11625.193359375,-5.252649307250977,2.1314220428466797,0.4763810336589813,3.794796943664551,1.2175450325012207
20160312,11651.7822265625,-4.935758590698242,2.5785179138183594,0.48757752776145935,3.9042410850524902,1.3878610134124756
20160313,11662.6181640625,-4.832784652709961,2.8019943237304688,0.49138519167900085,3.945272207260132,1.5318663120269775
20160314,11628.484375,-4.771379470825195,2.7475109100341797,0.49482789635658264,3.966168165206909,1.5630565881729126
20160315,11620.2021484375,-4.824460983276367,2.8689441680908203,0.49115365743637085,3.9098496437072754,1.4944645166397095
20160316,12046.62890625,-4.746677398681641,3.092496871948242,0.4855378270149231,3.852825164794922,1.2620307207107544
20160317,12231.6044921875,-4.352361679077148,3.301166534423828,0.4899384677410126,3.858003616333008,1.5062092542648315
20160318,12284.4931640625,-4.111841201782227,3.7534523010253906,0.49807271361351013,3.864802837371826,1.4090161323547363
20160319,12281.03515625,-3.825113296508789,4.191587448120117,0.5094459652900696,3.9675700664520264,1.5780094861984253
20160320,12264.1982421875,-3.7467193603515625,4.41090202331543,0.5137350559234619,4.0006914138793945,1.7194815874099731
20160321,12205.0732421875,-3.7039146423339844,4.357316970825195,0.5179776549339294,4.012482166290283,1.7469614744186401
20160322,12174.771484375,-3.7693119049072266,4.48493766784668,0.5154322385787964,3.9459123611450195,1.67352294921875
20160323,12582.421875,-3.6972999572753906,4.720130920410156,0.5112823843955994,3.8775527477264404,1.435157060623169
20160324,12752.1142578125,-3.302030563354492,4.945995330810547,0.5174907445907593,3.870382070541382,1.6723763942718506
20160325,12793.4404296875,-3.0537052154541016,5.421064376831055,0.5277759432792664,3.8638978004455566,1.567262053489685
20160326,12782.33984375,-2.752288818359375,5.887561798095703,0.5416417717933655,3.9525368213653564,1.7274447679519653
20160327,12761.9453125,-2.6523284912109375,6.140716552734375,0.5487600564956665,3.9707822799682617,1.8592954874038696
20160328,12703.490234375,-2.581188201904297,6.126310348510742,0.5561600923538208,3.9670536518096924,1.876427173614502
20160329,12678.189453125,-2.6116371154785156,6.298252105712891,0.55708909034729,3.884432315826416,1.7920037508010864
20160330,13095.2451171875,-2.498302459716797,6.5826263427734375,0.556715726852417,3.799605369567871,1.542107343673706
20160331,13278.78125,-2.055622100830078,6.862211227416992,0.5669850707054138,3.7756729125976562,1.7673476934432983
20160401,13338.3876953125,-1.7541694641113281,7.395166397094727,0.5815950036048889,3.752256155014038,1.6499037742614746
20160402,13349.96484375,-1.394317626953125,7.923276901245117,0.6000259518623352,3.8239192962646484,1.7975059747695923
20160403,13356.5712890625,-1.2310981750488281,8.241310119628906,0.6119236946105957,3.825273036956787,1.9166263341903687
20160404,13329.32421875,-1.0923995971679688,8.29452133178711,0.6242889165878296,3.8048651218414307,1.9209775924682617
20160405,13339.287109375,-1.0515632629394531,8.5362548828125,0.6303386092185974,3.7059054374694824,1.8238227367401123
20160406,13795.474609375,-0.8638153076171875,8.892021179199219,0.6352086663246155,3.605203866958618,1.5613421201705933
20160407,14021.78515625,-0.34426116943359375,9.243961334228516,0.650810182094574,3.565983295440674,1.7742395401000977
20160408,14127.548828125,0.035861968994140625,9.849609375,0.6708056926727295,3.5279836654663086,1.6447861194610596
20160409,14188.375,0.4754791259765625,10.450088500976562,0.6946390867233276,3.5858805179595947,1.7807995080947876
20160410,14247.001953125,0.718841552734375,10.839488983154297,0.7119191288948059,3.574390411376953,1.8888345956802368
20160411,14274.1923828125,0.9373435974121094,10.962409973144531,0.7296088933944702,3.5421602725982666,1.882681965827942
20160412,14340.634765625,1.056915283203125,11.271514892578125,0.7408877015113831,3.432490348815918,1.7756757736206055
20160413,14854.935546875,1.3215980529785156,11.691638946533203,0.7508542537689209,3.322272539138794,1.5040620565414429
20160414,15140.5771484375,1.9155845642089844,12.104312896728516,0.7713831067085266,3.2748026847839355,1.7086033821105957
20160415,15306.4482421875,2.3669471740722656,12.766414642333984,0.7961006760597229,3.229881525039673,1.5716221332550049
20160416,15427.7041015625,2.8739280700683594,13.418460845947266,0.8244165778160095,3.282236337661743,1.7009799480438232
20160417,15546.615234375,3.1801490783691406,13.853996276855469,0.8459064960479736,3.266624689102173,1.8032689094543457
20160418,15633.4755859375,3.4563980102539062,14.017066955566406,0.8675024509429932,3.231721878051758,1.7923073768615723
20160419,15758.49609375,3.628032684326172,14.359851837158203,0.882354736328125,3.120844602584839,1.6814512014389038
20160420,16329.8134765625,3.9385833740234375,14.806747436523438,0.8955354690551758,3.0108907222747803,1.406958818435669
20160421,16670.43359375,4.571781158447266,15.238876342773438,0.9188949465751648,2.965149164199829,1.6095980405807495
20160422,16888.7890625,5.055271148681641,15.912784576416016,0.9460387825965881,2.9234025478363037,1.4716894626617432
20160423,17059.58203125,5.586963653564453,16.568714141845703,0.97635817527771,2.980348587036133,1.6010839939117432
20160424,17224.65234375,5.9101715087890625,16.99997329711914,0.999413788318634,2.970703363418579,1.7043567895889282
20160425,17353.875,6.195461273193359,17.150455474853516,1.0221260786056519,2.9430906772613525,1.695302128791809
20160426,17517.07421875,6.368038177490234,17.472248077392578,1.0376367568969727,2.8407657146453857,1.587245225906372
20160427,18122.015625,6.671337127685547,17.88971710205078,1.0510133504867554,2.7405543327331543,1.3164077997207642
20160428,18491.37890625,7.289051055908203,18.284019470214844,1.0741047859191895,2.705665111541748,1.523515224456787
20160429,18733.279296875,7.748878479003906,18.91179656982422,1.1005189418792725,2.6757912635803223,1.3908405303955078
20160430,18922.16015625,8.24884033203125,19.513473510742188,1.1296522617340088,2.745535135269165,1.5261824131011963
20160501,19099.625,8.532421112060547,19.882572174072266,1.1510748863220215,2.749509811401367,1.6360598802566528
20160502,19235.359375,8.770427703857422,19.963287353515625,1.1717194318771362,2.7362303733825684,1.6342072486877441
20160503,19399.03125,8.888370513916016,20.208057403564453,1.1847435235977173,2.6488397121429443,1.5338869094848633
20160504,19998.30859375,9.130035400390625,20.541648864746094,1.1952333450317383,2.564047336578369,1.271256685256958
20160505,20355.79296875,9.67953872680664,20.845680236816406,1.2150589227676392,2.54494309425354,1.4869743585586548
20160506,20579.5859375,10.065052032470703,21.3773193359375,1.2378528118133545,2.531099796295166,1.3632457256317139
20160507,20744.158203125,10.485092163085938,21.877521514892578,1.2630383968353271,2.6169989109039307,1.5078014135360718
20160508,20891.173828125,10.683712005615234,22.140422821044922,1.2802144289016724,2.637134075164795,1.6270921230316162
20160509,20990.435546875,10.83230972290039,22.11083984375,1.29634428024292,2.639902353286743,1.634785771369934
20160510,21111.771484375,10.857009887695312,22.241870880126953,1.3046185970306396,2.568331241607666,1.5440778732299805
20160511,21663.041015625,11.00225830078125,22.45897674560547,1.3101569414138794,2.499018669128418,1.2910621166229248
20160512,21967.08984375,11.452842712402344,22.64447021484375,1.3248649835586548,2.4949469566345215,1.516334056854248
20160513,22132.302734375,11.737594604492188,23.056236267089844,1.3424104452133179,2.4955883026123047,1.4020401239395142
20160514,22233.455078125,12.055736541748047,23.43596649169922,1.3622530698776245,2.5953290462493896,1.5558546781539917
20160515,22312.5703125,12.15201187133789,23.578502655029297,1.3740278482437134,2.628575325012207,1.68417489528656
20160516,22339.828125,12.198497772216797,23.429393768310547,1.384734869003296,2.643643617630005,1.7006194591522217
20160517,22385.46875,12.121997833251953,23.442447662353516,1.3875993490219116,2.5834903717041016,1.618338704109192
20160518,22857.787109375,12.167617797851562,23.543807983398438,1.3877761363983154,2.5246503353118896,1.3733843564987183
20160519,23080.0859375,12.520771026611328,23.616477966308594,1.3972043991088867,2.5300536155700684,1.6063154935836792
20160520,23161.224609375,12.710906982421875,23.918975830078125,1.4095841646194458,2.5391275882720947,1.499245524406433
20160521,23176.46875,12.937824249267578,24.193588256835938,1.424405574798584,2.646226406097412,1.659820795059204
20160522,23168.34765625,12.946800231933594,24.235763549804688,1.4313322305679321,2.685730457305908,1.794414758682251
20160523,23107.541015625,12.910408020019531,23.991565704345703,1.4373904466629028,2.705944776535034,1.8166264295578003
20160524,23064.802734375,12.755908966064453,23.91529083251953,1.435829758644104,2.649820566177368,1.7395915985107422
20160525,23448.935546875,12.728797912597656,23.93354034423828,1.4318264722824097,2.593900442123413,1.4993510246276855
20160526,23583.744140625,13.014850616455078,23.929676055908203,1.4373385906219482,2.6011288166046143,1.7364569902420044
20160527,23578.578125,13.143817901611328,24.162574768066406,1.4460819959640503,2.610959768295288,1.6330199241638184
20160528,23509.1875,13.315727233886719,24.374794006347656,1.4575598239898682,2.717780113220215,1.7966874837875366
20160529,23418.5546875,13.276050567626953,24.361995697021484,1.4614458084106445,2.756013870239258,1.933836579322815
20160530,23277.810546875,13.197486877441406,24.070419311523438,1.4647730588912964,2.774015426635742,1.9580739736557007
20160531,23158.1171875,13.007354736328125,23.954448699951172,1.4607951641082764,2.7147939205169678,1.8825446367263794
20160601,23468.671875,12.951175689697266,23.94072723388672,1.454689383506775,2.6549549102783203,1.643302083015442
20160602,23533.634765625,13.214679718017578,23.912612915039062,1.4584109783172607,2.6575138568878174,1.8809137344360352
20160603,23462.68359375,13.327503204345703,24.128890991210938,1.4656713008880615,2.6619980335235596,1.7775053977966309
20160604,23331.857421875,13.48953628540039,24.33200454711914,1.475965142250061,2.762873411178589,1.9407429695129395
20160605,23184.39453125,13.446037292480469,24.31741714477539,1.4789557456970215,2.794645309448242,2.077022075653076
20160606,22991.63671875,13.36944580078125,24.0311279296875,1.4816631078720093,2.805753231048584,2.099968910217285
20160607,22824.91796875,13.18680191040039,23.927242279052734,1.477325201034546,2.739290475845337,2.022749185562134
20160608,23093.568359375,13.14327621459961,23.93206024169922,1.4711008071899414,2.671950101852417,1.7814363241195679
20160609,23121.837890625,13.42422103881836,23.928569793701172,1.4749263525009155,2.6668331623077393,2.016618013381958
20160610,23019.44921875,13.55886459350586,24.17513656616211,1.4824910163879395,2.6635520458221436,1.91044020652771
20160611,22862.4453125,13.746665954589844,24.413753509521484,1.4932670593261719,2.756655693054199,2.070587635040283
20160612,22694.0234375,13.732410430908203,24.439403533935547,1.4968928098678589,2.7807300090789795,2.203474760055542
20160613,22485.451171875,13.688064575195312,24.19757080078125,1.5003633499145508,2.7842907905578613,2.222744941711426
20160614,22307.939453125,13.540172576904297,24.141845703125,1.4968905448913574,2.710505247116089,2.1415812969207764
20160615,22570.65625,13.533390045166016,24.19797134399414,1.4916069507598877,2.636133909225464,1.8960720300674438
20160616,22597.6640625,13.852569580078125,24.24837875366211,1.4964218139648438,2.624340534210205,2.1268184185028076
20160617,22498.4453125,14.026432037353516,24.550872802734375,1.5049980878829956,2.6147944927215576,2.015979290008545
20160618,22348.787109375,14.253913879394531,24.846874237060547,1.5167819261550903,2.7020959854125977,2.171250820159912
20160619,22191.591796875,14.279312133789062,24.930797576904297,1.5213860273361206,2.720874786376953,2.299057960510254
20160620,21997.8046875,14.274127960205078,24.74758529663086,1.5257803201675415,2.7196836471557617,2.3130524158477783
20160621,21838.291015625,14.164413452148438,24.750255584716797,1.52315354347229,2.6417202949523926,2.2264244556427
20160622,22121.857421875,14.194404602050781,24.864032745361328,1.5186158418655396,2.5637686252593994,1.9752689599990845
20160623,22172.181640625,14.548519134521484,24.97083282470703,1.5240556001663208,2.549006938934326,2.2001936435699463
20160624,22098.3515625,14.755096435546875,25.327964782714844,1.5331168174743652,2.537114381790161,2.0833613872528076
20160625,21975.74609375,15.01272201538086,25.67638397216797,1.5452278852462769,2.6226918697357178,2.2324728965759277
20160626,21846.8515625,15.06536865234375,25.810077667236328,1.5499870777130127,2.640363931655884,2.353957176208496
20160627,21682.197265625,15.084232330322266,25.673568725585938,1.554350733757019,2.6386725902557373,2.3614697456359863
20160628,21552.240234375,14.995132446289062,25.71950912475586,1.551496982574463,2.560795545578003,2.268204689025879
20160629,21865.3671875,15.04208755493164,25.872806549072266,1.5465269088745117,2.4834935665130615,2.010261297225952
20160630,21944.853515625,15.409347534179688,26.015052795410156,1.5513231754302979,2.4699156284332275,2.2282512187957764
20160701,21899.392578125,15.625114440917969,26.403305053710938,1.559525489807129,2.4597058296203613,2.1043436527252197
20160702,21803.984375,15.887882232666016,26.778301239013672,1.5705612897872925,2.547426700592041,2.2462446689605713
20160703,21700.759765625,15.94156265258789,26.93384552001953,1.5740289688110352,2.5676605701446533,2.360391616821289
20160704,21559.90625,15.957355499267578,26.814319610595703,1.5768883228302002,2.5689024925231934,2.360448122024536
20160705,21451.5546875,15.861087799072266,26.87228012084961,1.5723222494125366,2.49428391456604,2.2596192359924316
20160706,21783.80078125,15.896839141845703,27.032554626464844,1.5654399394989014,2.4205141067504883,1.9940162897109985
20160707,21879.658203125,16.248943328857422,27.176719665527344,1.568132996559143,2.410691261291504,2.2042646408081055
20160708,21847.583984375,16.445735931396484,27.561843872070312,1.5740522146224976,2.4044089317321777,2.072550058364868
20160709,21762.369140625,16.685855865478516,27.928714752197266,1.5826376676559448,2.4961767196655273,2.206596612930298
20160710,21665.9765625,16.713401794433594,28.071205139160156,1.5835022926330566,2.520526885986328,2.3128604888916016
20160711,21528.443359375,16.699748992919922,27.93380355834961,1.583621859550476,2.5259053707122803,2.3050291538238525
20160712,21419.8046875,16.570964813232422,27.96920394897461,1.5761955976486206,2.4553966522216797,2.1963305473327637
20160713,21748.08203125,16.57135009765625,28.102394104003906,1.5663504600524902,2.3856654167175293,1.9229029417037964
20160714,21836.25,16.885513305664062,28.215145111083984,1.5659968852996826,2.3797683715820312,2.1253998279571533
20160715,21792.763671875,17.042015075683594,28.56470489501953,1.5688040256500244,2.37726092338562,1.9860366582870483
20160716,21692.447265625,17.239776611328125,28.892105102539062,1.574231743812561,2.4726192951202393,2.1125690937042236
20160717,21577.31640625,17.223159790039062,28.991439819335938,1.5719119310379028,2.5003464221954346,2.211487293243408
20160718,21417.509765625,17.16381072998047,28.807449340820312,1.568839430809021,2.5088634490966797,2.19651198387146
20160719,21283.185546875,16.988056182861328,28.793087005615234,1.5582326650619507,2.4412341117858887,2.080907106399536
20160720,21582.521484375,16.94046401977539,28.873592376708984,1.5452369451522827,2.3741092681884766,1.8008474111557007
20160721,21638.6640625,17.20587158203125,28.93099594116211,1.5417793989181519,2.370535373687744,1.9970221519470215
20160722,21560.2734375,17.313098907470703,29.22283172607422,1.5415464639663696,2.3700637817382812,1.8516839742660522
20160723,21422.39453125,17.46127700805664,29.490367889404297,1.544013500213623,2.4671711921691895,1.972624659538269
20160724,21267.298828125,17.39496612548828,29.527969360351562,1.5388264656066895,2.496366500854492,2.0663700103759766
20160725,21065.380859375,17.28601837158203,29.280628204345703,1.5329933166503906,2.5060808658599854,2.0466766357421875
20160726,20887.0703125,17.0609130859375,29.201526641845703,1.51974356174469,2.439394474029541,1.9268407821655273
20160727,21140.833984375,16.964366912841797,29.216144561767578,1.5042325258255005,2.372976541519165,1.6430691480636597
20160728,21150.1171875,17.181346893310547,29.20673370361328,1.4983958005905151,2.369898557662964,1.8360810279846191
20160729,21023.880859375,17.240764617919922,29.4310302734375,1.4959261417388916,2.3697385787963867,1.6881561279296875
20160730,20837.478515625,17.341842651367188,29.630496978759766,1.4963034391403198,2.46700382232666,1.807111144065857
20160731,20633.4765625,17.22919464111328,29.599674224853516,1.4891771078109741,2.496236801147461,1.899492621421814
20160801,20382.57421875,17.074703216552734,29.283721923828125,1.4815560579299927,2.505903720855713,1.879075050354004
20160802,20155.501953125,16.804866790771484,29.13595962524414,1.4666695594787598,2.4391226768493652,1.759169101715088
20160803,20361.013671875,16.66439437866211,29.082008361816406,1.449670672416687,2.372601270675659,1.4759913682937622
20160804,20322.828125,16.83822250366211,29.004230499267578,1.442491054534912,2.369448661804199,1.670267105102539
20160805,20150.171875,16.855220794677734,29.160472869873047,1.4388189315795898,2.3692827224731445,1.5242773294448853
20160806,19918.6484375,16.91455841064453,29.292274475097656,1.4381266832351685,2.466648817062378,1.6458357572555542
20160807,19671.05859375,16.76076889038086,29.194255828857422,1.4300564527511597,2.496126174926758,1.741480827331543
20160808,19378.314453125,16.565650939941406,28.811626434326172,1.4216078519821167,2.506216526031494,1.724974513053894
20160809,19111.341796875,16.255619049072266,28.5977783203125,1.4059996604919434,2.4400699138641357,1.6096101999282837
20160810,19279.060546875,16.075267791748047,28.478363037109375,1.3883744478225708,2.374424934387207,1.331581950187683
20160811,19205.34375,16.209434509277344,28.335777282714844,1.3806524276733398,2.372417688369751,1.5315887928009033
20160812,18999.544921875,16.186893463134766,28.427871704101562,1.3765090703964233,2.3736886978149414,1.3918793201446533
20160813,18737.3671875,16.20669174194336,28.496234893798828,1.375404715538025,2.4728024005889893,1.52023184299469
20160814,18461.6875,16.01327133178711,28.335491180419922,1.3669683933258057,2.504352569580078,1.6231446266174316
20160815,18143.474609375,15.778331756591797,27.890865325927734,1.3581873178482056,2.5168509483337402,1.614335536956787
20160816,17853.677734375,15.42819595336914,27.615753173828125,1.3422682285308838,2.453453540802002,1.5070501565933228
20160817,18001.2265625,15.207386016845703,27.43582534790039,1.324341058731079,2.3908963203430176,1.2374317646026611
20160818,17909.974609375,15.300682067871094,27.23349380493164,1.3163143396377563,2.3923120498657227,1.4461250305175781
20160819,17689.234375,15.236797332763672,27.26662826538086,1.3118529319763184,2.397329807281494,1.3153226375579834
20160820,17414.640625,15.214740753173828,27.276836395263672,1.3104074001312256,2.5004982948303223,1.4527443647384644
20160821,17128.9921875,14.978954315185547,27.05876922607422,1.3015974760055542,2.536391019821167,1.5648279190063477
20160822,16803.16015625,14.701129913330078,26.55768585205078,1.2924022674560547,2.553493022918701,1.5652302503585815
20160823,16507.97265625,14.307613372802734,26.227031707763672,1.276021957397461,2.494929313659668,1.4671359062194824
20160824,16652.22265625,14.042976379394531,25.992515563964844,1.2575808763504028,2.4374027252197266,1.2066255807876587
20160825,16559.61328125,14.092052459716797,25.73660659790039,1.2489839792251587,2.4440054893493652,1.424283504486084
20160826,16339.3076171875,13.983654022216797,25.71725845336914,1.2438929080963135,2.4543240070343018,1.3022420406341553
20160827,16066.7646484375,13.916889190673828,25.676124572753906,1.2417575120925903,2.562861680984497,1.4481621980667114
20160828,15784.609375,13.63632583618164,25.407947540283203,1.2321975231170654,2.604142427444458,1.5684261322021484
20160829,15463.52734375,13.313804626464844,24.85809326171875,1.2221943140029907,2.626601457595825,1.5766366720199585
20160830,15174.1611328125,12.875835418701172,24.480083465576172,1.2049514055252075,2.5733108520507812,1.485927939414978
20160831,15325.12109375,12.567169189453125,24.199729919433594,1.185597538948059,2.5209195613861084,1.2323341369628906
20160901,15239.921875,12.572837829589844,23.899627685546875,1.1760441064834595,2.532466411590576,1.4563965797424316
20160902,15027.537109375,12.421859741210938,23.83782196044922,1.1699604988098145,2.5474839210510254,1.3402093648910522
20160903,14763.2548828125,12.313568115234375,23.75609588623047,1.1668046712875366,2.6604225635528564,1.4914002418518066
20160904,14489.5224609375,11.992755889892578,23.44931411743164,1.1562069654464722,2.7057549953460693,1.616323709487915
20160905,14176.859375,11.63150405883789,22.862945556640625,1.145159125328064,2.7318673133850098,1.6285594701766968
20160906,13895.755859375,11.15655517578125,22.450637817382812,1.1268762350082397,2.6817851066589355,1.5412253141403198
20160907,14054.673828125,10.812904357910156,22.13831329345703,1.1065001487731934,2.6321141719818115,1.2903438806533813
20160908,13977.0,10.78582763671875,21.80868148803711,1.0959546566009521,2.6458539962768555,1.5164518356323242
20160909,13771.58984375,10.604557037353516,21.719890594482422,1.0889228582382202,2.6625025272369385,1.4016448259353638
20160910,13513.623046875,10.468666076660156,21.613815307617188,1.084876298904419,2.776480197906494,1.553557276725769
20160911,13245.4609375,10.123165130615234,21.285404205322266,1.0734587907791138,2.822235345840454,1.6785575151443481
20160912,12937.55078125,9.740325927734375,20.68020248413086,1.0616759061813354,2.848134756088257,1.690244197845459
20160913,12660.3232421875,9.247077941894531,20.25192642211914,1.0427558422088623,2.7971913814544678,1.6017601490020752
20160914,12822.2021484375,8.888587951660156,19.926551818847656,1.0218532085418701,2.746004104614258,1.3491586446762085
