DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20160526,23620.886462301627,12.310731940352413,23.76151421156606,1.3936789253662218,2.543505233667193,1.10129180476275,
20160527,23624.154927997442,12.462476485497563,24.000322766583615,1.398281136866191,2.542094505929341,1.0734532693327827,
20160528,23706.25876504094,12.62918141342952,24.32027350497733,1.407304773127443,2.63487792312538,1.188776530506554,
20160529,23742.46830809118,12.643648466592797,24.368312008297124,1.4057987607071545,2.68304072256406,1.343767103198873,
20160530,23725.10186130788,12.556126078040435,24.191326663225635,1.402028630632627,2.687505099709985,1.2634340640641486,
20160531,23631.023449870787,12.405867521871611,24.149876038377183,1.3979847739113462,2.612659887627143,1.314371908350083,
20160601,23976.72877794501,12.398177521610123,24.194674743873502,1.3882901106450243,2.584290371200058,0.9994693278206367,
20160602,24148.982290047417,12.608611258676737,24.13437574793178,1.3847105687739367,2.6034551903723906,1.2184804103114872,
20160603,24070.21668025561,12.728212264306586,24.311195329345715,1.3890946431979703,2.601844648113732,1.2230907358913323,
20160604,24064.804414039263,12.870811748976035,24.574889612488416,1.3989494057203835,2.692556483463731,1.3693582095467352,
20160605,24009.685219605683,12.869585966027255,24.57395350169964,1.399282772710186,2.73678194484052,1.5530571299672444,
20160606,23898.945676012576,12.775022087081084,24.35669007125042,1.3982989366347822,2.7355058265090966,1.4985438157853892,
20160607,23711.261848166407,12.626460809939427,24.28488682362712,1.3979076216183306,2.6532352041853673,1.5718528776276535,
20160608,23964.92998406759,12.629130808894505,24.310255743693453,1.3926332060019733,2.6159265913699543,1.2754174516262158,
20160609,24048.449846761134,12.858339531939396,24.242176655731356,1.3941270816613474,2.6248585345478785,1.5086486661596166,
20160610,23885.87362722093,13.004707288028138,24.4232913917038,1.404109483584508,2.611984075673693,1.5230066816115624,
20160611,23803.031484007595,13.18146751744371,24.703458800402714,1.4199481127037612,2.6906993009591433,1.674443103087305,
20160612,23678.118983846936,13.221030045272585,24.73094221517372,1.4265033022578775,2.722521011587471,1.858743319982396,
20160613,23506.24368636944,13.172957852230704,24.55347792764096,1.4318265693410162,2.708777416046048,1.8003872385952322,
20160614,23266.842706562653,13.075525486910609,24.53196124378084,1.4376731409379406,2.6143268466916822,1.8656377255341652,
20160615,23478.696897414524,13.132773977470459,24.616906877781304,1.4384144219032389,2.565474511221673,1.5572503831401467,
20160616,23530.50658002873,13.418726342879026,24.616222684962285,1.4455536962994033,2.563834600560344,1.7750403001105162,
20160617,23346.241842548196,13.622650097708433,24.8708434152503,1.4606712163701494,2.5416724906560115,1.770938542499242,
20160618,23251.378250031434,13.856388961883994,25.228733391249555,1.4810059240108506,2.612663563116221,1.901418651136425,
20160619,23123.502766465677,13.950959778056395,25.336128335985606,1.4913034799516778,2.638561974201299,2.0628221921042442,
20160620,22956.886407417885,13.954564278548979,25.23866327838561,1.4995173722379356,2.620883545164192,1.9802023312847534,
20160621,22729.934505420457,13.90418286293684,25.2951213142855,1.507323630034552,2.5246180211503426,2.0203952530689717,
20160622,22960.239084107874,14.002664237504543,25.453958054134176,1.5090350553920984,2.4761409178892864,1.686713530038226,
20160623,23035.19696436786,14.32297399523294,25.521138766597183,1.5161182194756107,2.477072443816469,1.8794975422833633,
20160624,22877.40520416954,14.553487524283447,25.835832900148596,1.5301393437354287,2.459618353560997,1.8511581244947886,
20160625,22810.943224045935,14.805348496359432,26.24447294134844,1.5483462891420108,2.5373293245549444,1.958591066562497,
20160626,22712.024905748756,14.909088053419948,26.39204600394951,1.5555163196532906,2.571772198982239,2.0984928115980725,
20160627,22573.61569274136,14.912653554710447,26.32326341790749,1.5596564154644619,2.5642172216373105,1.9961965501973888,
20160628,22372.924154990098,14.85301339530433,26.396341661975192,1.5625166790322493,2.4793564239449566,2.018738684310394,
20160629,22626.491208445463,14.933251250371882,26.559548308511385,1.5585027761334873,2.4432232239926686,1.6695498436444782,
20160630,22720.839460996587,15.226812498333906,26.619049137783655,1.559190700069009,2.457060532063122,1.8490065516526406,
20160701,22577.89332428602,15.422788071025517,26.914600592564454,1.5662700321130987,2.452671975756596,1.8094766417820463,
20160702,22521.278499391898,15.633257036990052,27.293594381267,1.5771229836973983,2.5431925572714453,1.9077389002766476,
20160703,22426.983620408788,15.689883289219491,27.402322843621807,1.5766689570932102,2.589771776048904,2.0403060639819754,
20160704,22287.97883621809,15.641915647933159,27.287110936648403,1.5730614772304827,2.5932730169250746,1.9322700981408163,
20160705,22081.70080631807,15.527758526066144,27.3080491295217,1.568198119320734,2.518004011329852,1.9503794046818275,
20160706,22325.127574844355,15.552027322300374,27.415482153708595,1.5566294587729765,2.4896480959606526,1.5977417823232605,
20160707,22405.40631909194,15.789752260618371,27.417791342580784,1.550070416195771,2.509143220039001,1.7743888467338307,
20160708,22245.24536993168,15.93161702159233,27.657016564455013,1.5503402535992965,2.5080429935558275,1.7323346071602668,
20160709,22169.180079129444,16.091254671727008,27.982826595514794,1.5549385865480172,2.5992957933952274,1.82800826831384,
20160710,22054.196462620504,16.101797533701784,28.0437087320548,1.5488872225462371,2.6439346995275503,1.9575899870758555,
20160711,21894.308686653203,16.01383161652764,27.888025769498597,1.5404247442190857,2.642781842838933,1.8458681302763424,
20160712,21668.001260096604,15.8669240623551,27.87767692453884,1.531514518628513,2.5601818026812007,1.8593273359619644,
20160713,21893.26084136378,15.866639047519957,27.964519884984373,1.516752205207807,2.521933663597623,1.5008608916747277,
20160714,21958.16211181965,16.088707056505022,27.958093843224923,1.5078761692703653,2.5291686257160486,1.67034287844823,
20160715,21786.22053384882,16.22423496539032,28.201191458107193,1.5067070786835728,2.513707465269588,1.6196925723487774,
20160716,21702.622909626978,16.386980391096788,28.543790291752437,1.5107240567193325,2.5888339274616468,1.7053110274195635,
20160717,21584.82088838194,16.409887728313084,28.634215926557182,1.504907196213472,2.615976949368458,1.8234184873649248,
20160718,21427.084546719547,16.343037075843988,28.52018595567693,1.4974333351835027,2.5964054773420866,1.6989111537181727,
20160719,21207.927767959824,16.225174875206974,28.5624721130242,1.4901857440524975,2.494950752858532,1.6984466573711983,
20160720,21445.130968676553,16.26074183391527,28.711338015076073,1.4776637538009412,2.4379259591305895,1.3251518517873955,
20160721,21526.326020034045,16.52406294732095,28.77429224177459,1.471495677983206,2.4269904455311826,1.479188537400701,
20160722,21374.356320142644,16.70458670925325,29.09170415381062,1.473381242709705,2.394493180019626,1.4128098200340857,
20160723,21313.522808164158,16.914196384735448,29.510792036079454,1.4806708262685073,2.4542318872273574,1.4827872811505225,
20160724,21220.200681605093,16.983789958395803,29.676854428032065,1.4782112361531348,2.468121156888818,1.585737895967625,
20160725,21087.423304418768,16.96127894473985,29.634392134942043,1.474044842219745,2.437873675034755,1.4469695414981822,
20160726,20892.34416245643,16.883173684160536,29.740856175563074,1.4699226326961763,2.3287098300899745,1.433554771724257,
20160727,21151.30133796503,16.95166934417642,29.94317686968999,1.460217139049541,2.2672659440798335,1.049026814643288,
20160728,21250.448098972276,17.23889596694565,30.045611326856445,1.4564385015367303,2.2554486734819448,1.1939337335005822,
20160729,21111.16117009931,17.432218098457422,30.38545413750355,1.4601798126611136,2.2257705176487783,1.1208837746542597,
20160730,21056.335989727264,17.641605276623707,30.807118202365082,1.4686989694763786,2.2921031321082266,1.1869623775500346,
20160731,20961.05217786739,17.69626839702579,30.95345392292331,1.466766699664734,2.3163419159182137,1.2890500505142082,
20160801,20817.20416076704,17.642710591899267,30.866951699886954,1.4623675266996679,2.3000861491798017,1.152660185270946,
20160802,20601.006309801836,17.516358782365604,30.903560611819955,1.4572141981186844,2.208349991759329,1.1450066756659512,
20160803,20828.09565609692,17.51868878692125,31.00927632676393,1.4456614919358148,2.1674745852929833,0.769695436898501,
20160804,20884.19449888403,17.72150615590551,30.988033653343805,1.4392226544644509,2.178988727426194,0.9272758595544739,
20160805,20690.54336878685,17.81226729497886,31.17744702935198,1.4395146010224877,2.174952914618066,0.8702852620949175,
20160806,20570.212753055835,17.90146141022319,31.422904777804693,1.4438391175646732,2.2687232464728404,0.9556668079590441,
20160807,20398.776145755,17.819247799836376,31.368884680679955,1.437029747852097,2.321628398693405,1.080090032921096,
20160808,20168.93896625541,17.613496901612564,31.06013560144835,1.4271511631364948,2.3346636276013335,0.9687929518205844,
20160809,19858.032574072822,17.321401306764596,30.85545828067984,1.4160115811434728,2.272216761133651,0.9886554651663408,
20160810,19983.09659167051,17.14656995286238,30.704239075945914,1.39807420206446,2.259996028613987,0.6428979809981965,
20160811,19931.512281223084,17.163268269339362,30.414273222359636,1.3849709760175606,2.298906785185678,0.8316410758798756,
20160812,19626.398132273847,17.061689703771343,30.327422505689903,1.3784449015352878,2.3204115019466527,0.8069590256982284,
20160813,19392.877012602665,16.95528026836378,30.293615156604652,1.3759281663273155,2.4373090887021207,0.9253074242827453,
20160814,19108.698614623514,16.677311953898393,29.96205782918466,1.36238589136363,2.510426341219786,1.0828537797441609,
20160815,18768.81310147546,16.278854925671926,29.382306982081396,1.346012352970707,2.540325082925548,1.004329801925694,
20160816,18352.806694939925,15.800316363016822,28.91793558024999,1.3287403267543465,2.491039595985261,1.0561148528724322,
20160817,18379.9240410838,15.448460910249878,28.522951814393615,1.3051495954803556,2.4880138771686693,0.740944241126428,
20160818,18239.641787610068,15.300577327006412,28.009509394423162,1.2869780053497164,2.531985509451606,0.9584779691384979,
20160819,17857.00623271679,15.04967859336035,27.72345726258222,1.2760613340522755,2.5543503149589823,0.9603625750780221,
20160820,17558.846066266415,14.811758902002516,27.51823938239699,1.2699093380029536,2.6679437162260538,1.1026661271082454,
20160821,17224.345520793104,14.422305096346756,27.046017130463838,1.2535477869751543,2.7337315274060323,1.2812151325976977,
20160822,16849.575292010843,13.934214054859941,26.358664016808397,1.2352133979438906,2.752513747151379,1.2204519827237204,
20160823,16414.89325361191,13.389285301244032,25.821370736251204,1.2168623382257442,2.688656022340434,1.2865223467566012,
20160824,16439.940873835767,12.99520502115076,25.38901895192936,1.1930783549639137,2.668018463118797,0.9819861741517717,
20160825,16314.200595987146,12.82968704863923,24.873864643170684,1.1755839187451438,2.6918288126331893,1.2063879245829867,
20160826,15962.327602023044,12.585658789136367,24.621079674991435,1.1661806365943632,2.6920344114297614,1.211318709089517,
20160827,15710.367252690872,12.378515939238438,24.482662569161057,1.162326282505473,2.782069212749834,1.352850470072695,
20160828,15436.343498213306,12.042643694822917,24.108590829324132,1.1489782240167734,2.82352894585082,1.5268710559537197,
20160829,15134.815298316767,11.629355780453846,23.547863876121852,1.1342901173863944,2.817858410911198,1.4579389233760147,
20160830,14784.312465684518,11.178420115866091,23.162173446216165,1.1201224937812955,2.73006601187873,1.5123670077796656,
20160831,14902.375955615276,10.895086550902864,22.902358258536548,1.1009532387681356,2.686635658587472,1.1929295558960433,
20160901,14876.166729116689,10.854281215886255,22.576181774524613,1.0883912925338444,2.6893834938814773,1.3994276794705944,
20160902,14627.855254444738,10.74585419653743,22.523979349373153,1.084119761727882,2.6707943273854964,1.3837464513179722,
20160903,14480.901404666874,10.681902926466714,22.592683101465006,1.0854757244100763,2.7447744510992766,1.5022838034977035,
20160904,14310.70837036673,10.493367348945544,22.427093977543795,1.0772964393216244,2.7733143187546467,1.65128020550091,
20160905,14109.245859162971,10.228046410366844,22.07104704867284,1.067618765811768,2.7581654126088444,1.5556679640260254,
20160906,13852.552186474915,9.92220284480139,21.881203804184942,1.0581923533044963,2.6645466900678683,1.5821497777490428,
20160907,14055.83847897133,9.777669785978487,21.80362517630172,1.043392543282342,2.6190509654662937,1.2339004152937347,
20160908,14104.157375697803,9.866121867908292,21.641661148793766,1.034736257501028,2.6234988384117983,1.4111273314512527,
20160909,13917.84665798944,9.874395694539377,21.731700449102995,1.0338270164269607,2.6102751332026353,1.3661230795343207,
20160910,13818.856086322166,9.911880345640917,21.91728610282192,1.0379363303013158,2.693084532050555,1.4556897982040504,
20160911,13681.439780105717,9.807172390956561,21.840464095711795,1.031851143578019,2.733619815816474,1.5764647526505404,
20160912,13496.808361620642,9.606143580611057,21.543009319753267,1.0235741177580338,2.7332468934988783,1.4537657593419993,
20160913,13240.649680339162,9.343586996200804,21.38026113323234,1.0148372996560464,2.6567217998249726,1.4546661040084943,
20160914,13428.240835491171,9.220354271679957,21.29772128775914,1.0000151157465154,2.630109738145086,1.0826927892917089,
20160915,13445.113676990337,9.307645887460719,21.098949576628755,0.9906399732974797,2.654653444144795,1.2383838909754323,
20160916,13212.48431544094,9.29233904440528,21.121300696340725,0.9883466281842659,2.6621254501095715,1.1743378439949497,
20160917,13053.555320438423,9.284373702354284,21.21000858087359,0.990452585948387,2.7656005090825917,1.2476349031443577,
20160918,12844.173634217559,9.113391463421767,21.00948640690412,0.981804248442705,2.8261411419306586,1.3551597317548467,
20160919,12577.439383114173,8.826775958983436,20.564487842933804,0.9704756291079104,2.8445000226745627,1.2224439310445672,
20160920,12231.175607253977,8.461261283306136,20.233863671792033,0.9582802272370186,2.7848539128919185,1.2167381160385422,
20160921,12322.98303909429,8.220022086963802,19.967068690592164,0.9396820492521899,2.7727387638591146,0.841707385597527,
20160922,12240.843692266999,8.17690855496273,19.57195668519827,0.9263091078383843,2.808932825821811,0.9979859927646435,
20160923,11908.485496549387,8.021712181752864,19.390409637399653,0.9198956103862505,2.8248219422578713,0.9382240805779403,
20160924,11651.618438803365,7.867484479449845,19.27231024124648,0.9178601549713601,2.933182931792958,1.0195067885708087,
20160925,11348.52704293994,7.547104956245828,18.86672881745276,0.9051496966916084,2.994877719048114,1.1386747585672732,
20160926,10994.616151862452,7.111248742411795,18.22297308540856,0.8899361555002367,3.0105616912479216,1.021164940787029,
20160927,10569.821736922655,6.599922142752156,17.70423772772169,0.8741263004955084,2.944420822691983,1.0340814044869318,
20160928,10593.612447593789,6.2194814378529015,17.264011301531102,0.8522709388352766,2.9221070915688445,0.6808901054195416,
20160929,10455.547077915504,6.046799798787347,16.713780719570952,0.8360767749888394,2.9446190115595194,0.8619735232127823,
20160930,10080.60139460881,5.774469757483518,16.398581598655483,0.8273471807221028,2.9436615170320004,0.8296781382228646,
20161001,9795.375756740865,5.518064752682504,16.170905351574067,0.823559216597484,3.0324212418250336,0.9407351499747745,
20161002,9478.669064847178,5.112657293399822,15.681835527144369,0.809706683692962,3.0722500631205687,1.0915835501857527,
20161003,9126.016423823117,4.610745116611898,14.982062857779889,0.7939960858022075,3.06436066482254,1.0072145181920136,
20161004,8717.102372598687,4.053754390676846,14.435516512426803,0.7783561395285858,2.973549000170196,1.0542468876607838,
20161005,8770.775225174972,3.6490358181677096,13.995769226980798,0.7573468564890402,2.9261135667761335,0.7356276550811451,
20161006,8675.627242426457,3.474018784813887,13.473756211975598,0.742671553403182,2.9237187459645084,0.9511934313967824,
20161007,8355.353348199245,3.2214110282734834,13.213355387226867,0.736118015105675,2.8987369039123574,0.9527257619661245,
20161008,8134.998836653504,3.0064671331913875,13.065338674505252,0.7351361311638044,2.9650057702776746,1.0963806381738466,
20161009,7891.580403818573,2.6635229477485223,12.678565349487956,0.7246817607364153,2.984494445758656,1.2780211998922684,
20161010,7618.676496660685,2.24394663649512,12.101065098299989,0.7129136787418054,2.958982264323329,1.2220724483041896,
20161011,7293.897296418919,1.7876745667789007,11.693746207560642,0.7017042113029625,2.853765839878209,1.294607536859402,
20161012,7433.958244220563,1.5002468639330993,11.406884298484105,0.6855495538883851,2.7955646272352563,0.998059399954768,
20161013,7425.320138865471,1.4570066304150213,11.047929117020816,0.6760830966468014,2.786372621322184,1.2317933840544917,
20161014,7189.606826526202,1.3483490524850084,10.957174484774878,0.675017951057746,2.7587912095757527,1.2471735493127436,
20161015,7049.909279644827,1.2870423880075346,10.981798709005552,0.6797259687987054,2.8267799474497983,1.4000026936148662,
20161016,6881.458839298867,1.1048165917417532,10.767144100413526,0.6750829795122182,2.852318792616167,1.5858648195373661,
20161017,6676.264190423999,0.8503689643506818,10.357881035991591,0.6691670750073293,2.837086132633351,1.5289885854415723,
20161018,6410.621137224805,0.5609537392062436,10.11178999166533,0.6637705252331352,2.74616796674766,1.5953410386196825,
20161019,6600.218046077872,0.43946923674049465,9.97631520698182,0.6533113000699947,2.705968523536841,1.287345136967125,
20161020,6630.799181962176,0.558705483505326,9.756426045615964,0.6493475055598523,2.7180698123153,1.5044564956846243,
20161021,6423.596411998673,0.6066375541755635,9.790330042508087,0.6535209164197593,2.714574922618502,1.4982318316414378,
20161022,6301.637798275093,0.6937858182871945,9.92354418055271,0.6631368870469657,2.8088715717191493,1.624769001940484,
20161023,6140.4158555476915,0.6498382056343959,9.8001926618918,0.6630103624638696,2.8623091035373545,1.780047248323321,
20161024,5932.5103181656605,0.5216834136516655,9.464176601172529,0.6611648147229718,2.875892888016394,1.6887861316548165,
20161025,5655.075021536075,0.34502169237547387,9.272949420450171,0.6593446909977045,2.8140110526440028,1.7175324534989511,
20161026,5824.91254821343,0.32146674175018086,9.174052308242809,0.6519273507977551,2.802363366874681,1.3693687289591123,
20161027,5829.099866979675,0.5228017008358148,8.972946822637413,0.6504378063818966,2.841839296664852,1.5444787649037666,
20161028,5590.376628996862,0.6362747355888485,9.008689923051334,0.6564924552387482,2.863879555657089,1.4952029930029653,
20161029,5433.405985261843,0.7719558057765423,9.127959499179417,0.6673790949481255,2.9812571710173863,1.5784636879174634,
20161030,5235.3921537743045,0.7593502541929069,8.976300367750998,0.6679029505645744,3.0547708038968464,1.691088969087002,
20161031,4990.6511007305335,0.6454187782803051,8.599237993579322,0.6660855488566788,3.0849538409877386,1.558654404575219,
20161101,4678.045482994807,0.4661711386043812,8.355995608301773,0.6636770341402269,3.035813798448919,1.5485518884087364,
20161102,4816.009020306224,0.4237479129252404,8.195970987722708,0.6550679109874812,3.0327715210393333,1.164679761773941,
20161103,4793.124976121232,0.5906540767983743,7.926511811826569,0.6518035347636465,3.0765469171339563,1.3079901603534616,
20161104,4533.47175187275,0.6550307188110664,7.888536625904193,0.655527544557805,3.0985253482570667,1.2315266767766857,
20161105,4362.846651448614,0.7279872461080987,7.930511043061344,0.663561533204748,3.2115405573412805,1.292832908147286,
20161106,4159.353055111587,0.6401904477862781,7.699650522644291,0.6607506875675125,3.2765668194666895,1.3892612151733115,
20161107,3917.948168396588,0.43986062825964023,7.242998098671917,0.6551622351328871,3.29442385438891,1.2468009161572653,
20161108,3617.8630633510384,0.16434272624634216,6.921113572918138,0.6485972921950588,3.229509143376746,1.2331359574940695,
20161109,3777.620505278308,0.017167183984013956,6.684530977511047,0.6355020984707453,3.207727310208702,0.8523263559120116,
20161110,3785.615316208834,0.07226468788672413,6.3415234667815685,0.6274819579521025,3.230363555079827,1.005349664395789,
20161111,3565.4701004580966,0.019221307639599505,6.233722582917852,0.6262440790371329,3.2294355727538475,0.9451357567995045,
20161112,3442.27696604793,-0.029403514248573348,6.210101161184915,0.6291766070843047,3.31846020825545,1.0289756363840492,
20161113,3293.209829920621,-0.24149977764958308,5.918190552322345,0.6211935813698142,3.3591279497706483,1.1538336541011107,
20161114,3112.1036149454776,-0.5674204668335898,5.405179624182817,0.6104326520523788,3.3529892499182714,1.045182339856694,
20161115,2876.9110202448137,-0.9684181374878005,5.031630925128594,0.5987661530862625,3.2651677940587858,1.0700697878453524,
20161116,3104.761177008935,-1.2395901022867757,4.747969503820434,0.5807115180430472,3.2222708635243853,0.7318137109156471,
20161117,3182.5836519215973,-1.3056684780871226,4.3622821039093145,0.5679443625067992,3.2262442699323555,0.9305581591390633,
20161118,3032.5092664242457,-1.4757689976499409,4.215972157145404,0.5622404319086887,3.2097067660992207,0.9183258694045575,
20161119,2978.1569821034955,-1.6360765873779002,4.157778292976285,0.5610537158935516,3.2867006357085873,1.0514465590464792,
20161120,2895.2900724318442,-1.9532718206877364,3.835025521657096,0.5493604713265844,3.31935197343894,1.2258901020846342,
20161121,2776.4365781245033,-2.3765486017814768,3.2947551119225196,0.5353560018340413,3.309545011504981,1.166123299927863,
20161122,2598.3835130922653,-2.866055787375354,2.89746723381168,0.5209648041406716,3.2226259195927667,1.238199664147868,
20161123,2877.2680505850894,-3.2158486259930226,2.593630723561972,0.5007500843040912,3.1853064702162928,0.9444757840609198,
20161124,2999.2282326118984,-3.3496865232162127,2.1914967646615953,0.4864259851527439,3.1995152195847827,1.1841897271421518,
20161125,2885.823941599385,-3.5757911859072697,2.032761229493042,0.47979874254357974,3.1977312090122934,1.2085339014391214,
20161126,2860.33686535384,-3.7795431911122646,1.9665829896741815,0.47834409091364116,3.2937369118299618,1.3731021789895432,
20161127,2798.43237996473,-4.1269210208419125,1.6408272262166488,0.46705067971552444,3.3492838833034795,1.5732397423690871,
20161128,2692.778282714311,-4.566532734100359,1.103179924183344,0.4541163676271427,3.3657753399375943,1.5329139402080605,
20161129,2520.5300066396103,-5.058072687485762,0.7148680715395557,0.4414580227033172,3.3079808937635247,1.617815205665225,
20161130,2798.4059334859994,-5.395288781494177,0.42714064018777265,0.42362084776128767,3.3019535658040176,1.330081319437698,
20161201,2913.3159433954006,-5.501796243152505,0.0490481136920593,0.41229058618159337,3.348896401523693,1.5688802552451677,
20161202,2787.754723218857,-5.685851419884958,-0.07693350496687046,0.4092348367207241,3.380513315034921,1.585483914111555,
20161203,2746.0695088261946,-5.833062990364419,-0.10092552844708891,0.4118808053790166,3.5097804674753874,1.735712514999236,
20161204,2665.0862609108935,-6.109843953297487,-0.3744457270408077,0.40515925961927735,3.5976311868937816,1.9152781653495408,
20161205,2538.690376917759,-6.465453868801777,-0.8493360018107143,0.3972015513120221,3.6446581865829364,1.8486460508793328,
20161206,2345.2727996529284,-6.860463075936625,-1.1640824441726085,0.3898503315872645,3.6148478305108576,1.902122540685296,
20161207,2602.7663875341623,-7.089723710893569,-1.3673710993198345,0.3775699672865814,3.6335160974092036,1.5785638141013574,
20161208,2699.23691315993,-7.0781829449374465,-1.6503401386757304,0.37195999998086265,3.7011931096512987,1.7779406466660488,
20161209,2558.24138206735,-7.1356514116715655,-1.67098110446622,0.3746978574379783,3.748990424099986,1.7523921253216284,
20161210,2505.064422496711,-7.149503833324042,-1.5801793210925261,0.3831181226324358,3.8893869981923808,1.8586485764215075,
20161211,2417.317693417992,-7.288114940772856,-1.7305219285923545,0.38205809878771135,3.9829264931974206,1.9933527848202894,
20161212,2289.499204718906,-7.5028800426005215,-2.0752250101571956,0.37955650668169755,4.029929381041159,1.881898521981441,
20161213,2100.4240211196975,-7.756652007204249,-2.2544432031497585,0.37736590453021435,3.9942343742349564,1.8914962661770252,
20161214,2368.251627577183,-7.8466796911857575,-2.3188049525778407,0.369864805283035,4.001138667871135,1.5258603008356713,
20161215,2481.074525871609,-7.700383613435557,-2.461634272918447,0.3685727962457786,4.051283767053343,1.685753384862617,
20161216,2362.2807425598658,-7.630082394518442,-2.3433121630982896,0.3750948345330596,4.076021075608082,1.6240222832678834,
20161217,2336.8007746455078,-7.525647683591242,-2.117268563956415,0.386701987638664,4.188193209249153,1.6980049074093153,
20161218,2281.7234915845747,-7.557891530043648,-2.1387344031186757,0.3881783232965583,4.248823814352916,1.8048385435924172,
20161219,2190.877269804074,-7.680536550015968,-2.3636065566219457,0.3875207529360498,4.25881954367514,1.6702885121318558,
20161220,2042.2870454978947,-7.858601756817082,-2.4346907059131553,0.38645239037379353,4.182698954051524,1.6618073787906475,
20161221,2353.231635846063,-7.89129027724616,-2.405167026606005,0.3793353759603977,4.146518114564689,1.2832190515174597,
20161222,2510.8648596218645,-7.707715995997564,-2.4707414907153424,0.37768645124819766,4.151740044329073,1.43526400713251,
20161223,2437.6120216666986,-7.6215839120587985,-2.2939379264579713,0.3831214432134732,4.13058253898267,1.3706388894774681,
20161224,2457.45113138958,-7.523803180964951,-2.030023749612269,0.3929359187013226,4.196780760264366,1.4464110852919834,
20161225,2446.56221497106,-7.585838004057866,-2.035700901544713,0.3919517108368447,4.212257798915746,1.5593375210747344,
20161226,2397.939873424024,-7.761647836384072,-2.267916719378123,0.38821612564478253,4.178807298882044,1.4347067017983122,
20161227,2288.8787197667225,-8.016050787656098,-2.3700614612768156,0.3835144008443577,4.0618033417348745,1.439413715231856,
20161228,2636.055098595274,-8.14759729624923,-2.395398961891832,0.37228138359818447,3.988107800852341,1.0766620710200911,
20161229,2826.1678086130323,-8.084291800709309,-2.5391944838894194,0.36611573476705983,3.959922683109628,1.246528102678493,
20161230,2781.3487450320536,-8.138277675157015,-2.4629958976472057,0.3667228466416916,3.910122384507898,1.201020619492,
20161231,2825.452368366072,-8.198464665746542,-2.320561761080503,0.371493767591348,3.953002562178712,1.2965158375963255,
