DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20100327,17520.0,-5.99,2.1,0.4667222013907802,3.81,0.0,
20100328,16770.0,-5.28,3.62,0.5158128683298094,3.14,0.01,
20100329,12470.0,-2.79,6.73,0.633386993995039,2.45,0.09,
20100330,9550.0,0.8,8.94,0.7817580924843126,1.41,0.1,
20100331,8100.0,1.4,12.24,0.866240546166533,2.53,0.36,
20100401,9410.0,3.55,11.47,0.8686642270319711,3.43,0.7,
20100402,10880.0,1.76,11.44,0.8376180642483815,3.85,2.62,
20100403,6590.0,4.38,10.9,0.9203234107552188,3.48,3.64,
20100404,11520.0,3.29,11.19,0.90511462065208,2.23,2.01,
20100405,16500.0,2.57,13.76,0.8578045552235402,1.05,0.28,
20100406,15430.0,0.98,14.33,0.8329296454614173,1.98,0.02,
20100407,18490.0,0.71,14.47,0.7583042949234869,2.66,0.0,
20100408,19540.0,0.28,11.4,0.7132523958014514,2.83,0.0,
20100409,7490.0,-0.3,8.7,0.6802978970425884,2.61,0.19,
20100410,16399.999999999996,-1.42,11.33,0.6871735811292993,3.08,0.02,
20100411,19180.0,0.9,12.35,0.7302522156635223,3.68,0.01,
20100412,20460.0,-0.7,13.58,0.6725144557509195,2.46,0.0,
20100413,17160.0,-0.85,12.58,0.7255807862832747,1.57,0.05,
20100414,16090.0,-0.54,12.5,0.717853690349126,1.68,0.04,
20100415,14470.0,1.93,12.54,0.8560062979132029,1.62,0.4299999999999999,
20100416,14180.0,3.52,15.72,0.8729200598376489,1.93,0.58,
20100417,7580.0,5.57,12.64,0.9357569943422184,3.59,7.98,
20100418,18400.0,3.4,12.94,0.7817580924843126,4.19,0.4299999999999999,
20100419,22580.0,1.05,17.21,0.8975936439035234,2.88,0.0,
20100420,20700.0,5.37,15.98,0.9753431275041988,3.11,0.0,
20100421,6000.0,6.8,14.02,1.0582434147156987,3.34,1.24,
20100422,11060.0,3.65,14.04,0.9915860373741852,2.84,2.9300000000000006,
20100423,13390.0,0.9,8.37,0.6343056305821063,5.21,0.8199999999999998,
20100424,18490.0,-0.55,15.06,0.7713169992186724,3.96,1.16,
20100425,21430.0,0.42,11.01,0.6956051042729524,3.6,2.19,
20100426,24510.0,-2.1,10.34,0.5656717810081534,3.7,0.0,
20100427,23320.0,-0.14,12.89,0.596720877355533,1.65,0.0,
20100428,14040.0,2.23,11.67,0.8387937997361554,3.82,1.7799999999999998,
20100429,17910.0,6.98,13.8,0.9507610776980766,2.62,0.29,
20100430,14740.0,6.56,15.69,0.9540507449651436,1.45,0.2099999999999999,
20100501,22650.0,6.9,20.54,1.1683820255533357,2.74,0.03,
20100502,23990.0,8.58,21.81,1.2378719427994167,3.51,0.0,
20100503,25890.0,8.78,21.16,1.1574006826967935,3.21,0.0,
20100504,22920.0,8.5,22.19,1.1380168177777927,2.39,0.0,
20100505,20130.0,8.65,23.62,1.1418705773431763,2.05,0.01,
20100506,22760.0,10.94,24.27,1.3074878065928888,1.36,0.01,
20100507,22410.0,10.87,25.08,1.3551900463455682,2.16,0.0,
20100508,19950.0,13.58,25.16,1.5545389417479514,3.41,1.35,
20100509,18820.0,12.64,21.59,1.6342197326422254,2.48,1.91,
20100510,18100.0,11.11,20.88,1.5464593082656743,2.47,0.93,
20100511,19790.0,12.47,23.39,1.6640703126099423,2.98,1.61,
20100512,20950.0,12.46,22.6,1.6716072601408931,2.31,2.66,
20100513,20780.0,10.77,21.47,1.47345233656828,2.76,0.95,
20100514,17040.0,11.4,21.06,1.5677473692068915,1.91,2.08,
20100515,15630.0,13.15,20.34,1.657633810945042,1.99,3.52,
20100516,19760.0,12.14,22.81,1.656563186314863,2.77,1.65,
20100517,23700.0,13.66,23.97,1.656563186314863,2.74,3.46,
20100518,20440.0,13.9,20.44,1.5204544417726475,1.68,3.54,
20100519,15530.0,11.01,18.62,1.4025638730469565,2.79,2.87,
20100520,18490.0,10.9,20.55,1.2470171842437872,4.28,0.36,
20100521,21660.0,8.58,17.73,1.1380168177777927,4.02,0.07,
20100522,16960.0,6.33,16.04,1.0381988066138694,2.25,0.35,
20100523,24580.0,7.17,20.73,1.128050548782702,2.03,1.58,
20100524,18870.0,11.68,19.76,1.386918720686833,2.2,2.56,
20100525,19600.0,9.94,17.64,1.3417884585370332,3.62,2.75,
20100526,18900.0,7.88,13.48,0.9461723361023406,5.05,2.33,
20100527,26280.0,6.21,17.48,1.0046135100212563,4.69,0.03,
20100528,27850.0,7.08,20.15,1.1265241131385857,2.49,0.0,
20100529,26260.0,8.58,21.97,1.298817882607785,1.62,0.0,
20100530,24520.0,10.03,22.7,1.481196281758691,2.23,0.49,
20100531,15260.0,14.25,20.8,1.7860211842863394,3.52,8.62,
20100601,10320.0,16.47,21.44,1.9861420357190704,3.27,11.44,
20100602,23310.0,15.05,25.77,1.866454098080866,2.23,1.06,
20100603,25480.0,15.15,26.4,1.88315563965589,3.02,0.5,
20100604,21920.0,16.29,24.13,1.8795657569525228,3.33,2.88,
20100605,19180.0,10.96,20.18,1.4523394703843755,3.64,1.54,
20100606,26990.0,9.18,20.23,1.1605289052991803,1.63,0.01,
20100607,29200.0,10.24,22.69,1.1994576882851018,0.98,0.0,
20100608,30200.0,11.38,25.11,1.3832598651207253,1.85,0.0,
20100609,24800.0,13.71,26.44,1.766677230653218,2.38,0.05,
20100610,27430.0,13.05,25.26,1.67484653438867,1.23,0.0,
20100611,21800.0,14.15,27.67,1.865266112723933,1.7,0.04,
20100612,27770.0,17.02,30.03,2.088776043828488,3.15,0.0,
20100613,27580.0,18.92,30.13,2.060099122319679,3.93,0.16,
20100614,29520.0,16.32,25.06,1.5344089581884248,2.46,0.05,
20100615,19560.0,15.48,27.05,1.8241018165750789,2.52,2.09,
20100616,20450.0,12.76,23.8,1.5965312404187444,3.19,0.4499999999999999,
20100617,23190.0,10.75,19.35,1.0837777741001573,2.97,0.0,
20100618,22680.0,8.16,20.12,1.0004833811877785,1.77,0.0,
20100619,24310.0,10.23,23.01,1.1075964490512509,2.17,0.0,
20100620,30820.0,11.09,25.88,1.0956301447464245,3.38,0.0,
20100621,28090.0,13.65,28.29,1.2528677634951673,3.94,0.02,
20100622,22890.0,15.78,29.0,1.1519441397592496,3.57,0.01,
20100623,20100.0,16.61,27.83,1.423040521548623,4.55,0.67,
20100624,27550.0,17.55,30.04,1.1426427056228727,3.55,0.0,
20100625,25230.0,14.4,30.15,1.2329085273134166,3.14,0.0,
20100626,26500.0,18.24,32.33,1.3144603251256228,2.99,0.0,
20100627,25730.0,16.83,34.83,1.4258530341737428,1.91,0.28,
20100628,26590.0,19.08,35.02,1.3832598651207253,2.68,0.04,
20100629,25850.0,18.93,32.69,1.656563186314863,4.34,0.04,
20100630,20440.0,18.08,27.58,1.498750930705772,4.71,0.77,
20100701,25590.0,16.64,30.13,1.4850816362600443,3.92,0.49,
20100702,16530.000000000004,18.14,25.69,1.9475750124611784,2.44,7.9,
20100703,18110.0,18.14,24.9,1.977375383543133,1.13,3.25,
20100704,23870.0,17.17,29.89,1.843995373586893,1.6,1.6599999999999997,
20100705,25500.0,17.93,28.88,1.4870276666367284,3.55,0.91,
20100706,13780.0,16.7,25.19,1.861706130863968,2.42,5.61,
20100707,22850.0,16.58,24.4,1.8581521037371371,1.84,5.88,
20100708,23270.0,15.63,29.73,1.8090162531435443,1.23,0.33,
20100709,22490.0,19.34,30.4,1.848703745817846,1.64,0.48,
20100710,13510.0,18.27,29.95,1.7712121489681465,2.98,3.79,
20100711,15640.0,18.49,32.61,1.893961355902863,3.45,2.95,
20100712,18500.0,19.98,30.88,2.1124982638814074,4.05,4.56,
20100713,21550.0,21.04,33.16,1.978625683977136,3.27,1.25,
20100714,28270.0,17.81,31.23,1.1826355068503125,3.28,0.0,
20100715,28070.0,14.55,32.44,1.3205880622314234,2.56,0.07,
20100716,27710.0,19.95,33.45,1.5555514960237653,2.54,0.0,
20100717,23960.0,19.18,35.51,1.727428862466867,1.77,0.0,
20100718,24480.0,21.16,36.52,1.7531334866383523,2.12,0.0,
20100719,25060.0,21.75,35.97,1.7825941162367456,2.23,0.16,
20100720,24980.0,21.57,35.0,1.5056269023264943,2.15,0.0,
20100721,24820.0,18.87,35.05,1.3435685817174323,1.82,0.0,
20100722,27280.0,19.5,34.89,1.115889859065546,2.38,0.0,
20100723,24520.0,20.41,35.04,1.1242378675033513,2.2,0.0,
20100724,13710.0,18.93,33.51,1.4202328822568968,2.37,0.48,
20100725,18960.0,20.55,34.4,1.4889759353494478,2.62,0.13,
20100726,21380.0,21.05,32.31,1.1699582470633887,3.37,0.02,
20100727,25770.0,20.94,37.33,0.9713192108887592,4.3,0.0,
20100728,25790.0,21.18,37.84,0.979381722606644,4.43,0.01,
20100729,9880.0,20.51,33.43,1.7108435536571478,3.09,13.29,
20100730,24670.0,19.19,32.83,1.7542586448913169,0.7,0.03,
20100731,25010.0,19.89,37.41,1.5596075032898602,1.32,0.0,
20100801,25050.0,19.93,38.33,1.2520304917916267,2.54,0.0,
20100802,18530.0,21.05,39.58,1.2604253880759992,2.23,0.0,
20100803,21500.0,22.31,39.04,1.312714139105828,2.24,0.03,
20100804,19790.0,22.36,38.22,1.3083575899969324,2.38,0.02,
20100805,21710.0,22.58,39.77,1.197846559420663,2.88,0.02,
20100806,16800.0,22.33,37.86,1.2765121142011402,3.04,0.2299999999999999,
20100807,17130.0,23.31,38.8,1.1380168177777927,3.13,0.0,
20100808,19530.0,21.89,39.16,1.1038446836428126,1.73,0.0,
20100809,17770.0,22.56,39.04,1.1434152932355073,1.74,0.03,
20100810,18900.0,21.94,39.63,1.1683820255533357,2.04,0.7,
20100811,18400.0,22.75,37.31,1.3453507796376625,1.17,0.07,
20100812,20030.0,23.47,38.35,1.285907734393975,1.5,0.16,
20100813,16780.0,21.89,35.3,1.423040521548623,1.92,3.11,
20100814,15220.0,21.76,35.17,1.339122159399848,2.02,0.0,
20100815,15450.0,19.96,33.26,1.1858236380583949,2.01,0.0,
20100816,17340.0,18.97,33.7,1.060411126582617,0.9,0.0,
20100817,17930.0,21.55,35.07,1.0611345653967963,1.04,0.0,
20100818,16260.000000000002,19.8,33.76,1.210789053064508,2.52,0.36,
20100819,15500.0,17.44,25.98,1.426791622589759,4.45,0.55,
20100820,14670.0,11.95,22.8,1.270564551450429,4.39,2.34,
20100821,20780.0,9.54,21.51,0.822465244136694,2.99,0.01,
20100822,20560.0,10.15,25.73,1.1060943983837987,2.6,0.01,
20100823,21780.0,16.63,30.47,1.2587424612278404,3.84,0.0,
20100824,19580.0,17.08,32.6,1.312714139105828,3.58,0.04,
20100825,16570.0,19.41,31.65,1.5105552492872387,3.52,0.69,
20100826,20090.0,14.53,24.77,1.1053440455307897,3.41,0.01,
20100827,12250.0,14.35,22.19,1.1558393550367974,2.88,2.3,
20100828,12590.0,15.85,27.28,1.8357810027719943,4.37,7.199999999999999,
20100829,7830.0,11.98,19.19,1.268869728307258,3.23,3.39,
20100830,20050.0,10.6,22.86,1.015004599705511,2.65,0.06,
20100831,17820.0,9.37,23.38,0.978707602141482,3.37,0.1,
20100901,16710.0,11.04,29.78,1.0453188794524415,5.66,4.36,
20100902,10390.0,15.71,23.68,1.1786609466098228,4.56,1.6399999999999997,
20100903,12640.0,10.93,20.33,0.9915860373741852,5.05,1.05,
20100904,19380.0,8.71,22.08,0.8814869161638965,2.49,0.01,
20100905,3440.0,10.61,17.36,1.0830407626638563,2.41,8.97,
20100906,14670.0,8.37,18.94,0.9409519661612122,3.45,0.6,
20100907,15710.0,5.99,18.13,0.765871280754123,2.88,0.0,
20100908,6960.0,7.48,10.83,0.8346850827828123,2.56,0.75,
20100909,19360.0,6.42,17.24,0.6971024685387792,1.78,0.01,
20100910,17830.0,5.38,21.15,0.9038572801139642,1.69,0.0,
20100911,18380.0,8.41,24.45,0.9881825857226308,1.42,0.0,
20100912,18060.0,9.65,22.24,0.9429066228490016,1.35,0.0,
20100913,17430.0,9.1,24.58,0.9977382774723912,2.59,0.0,
20100914,16300.0,9.55,23.73,1.0240866553894,1.9,0.0,
20100915,14940.0,10.88,25.27,0.8323452237933779,2.8,0.0,
20100916,17150.0,10.74,25.83,0.6798091107070853,3.52,0.0,
20100917,12430.0,12.17,25.13,1.027598762466469,2.41,0.07,
20100918,6330.0,13.81,23.08,1.2051116580046748,2.8,14.21,
20100919,10940.0,10.67,18.4,1.1660211958345033,2.16,1.34,
20100920,7800.0,8.77,15.88,1.036071128681263,1.86,4.43,
20100921,3600.0,10.13,14.42,1.2680230622409046,3.2,21.54,
20100922,4620.0,8.45,15.03,1.1715363388062088,2.5,4.59,
20100923,9710.0,7.51,15.95,1.0205851232476313,3.28,1.82,
20100924,11980.0,6.22,18.01,0.9403012078985912,2.01,0.01,
20100925,15700.0,5.85,19.83,0.9435589697357576,1.66,0.0,
20100926,15890.0,6.89,21.55,0.890127814023969,2.27,0.0,
20100927,12460.0,7.13,22.44,1.1326407811431278,2.4,0.8999999999999999,
20100928,12860.0,11.44,22.66,1.3232219105625345,3.4,2.53,
20100929,6960.0,10.18,17.72,1.127287103617715,2.84,0.52,
20100930,6230.0,4.86,9.39,0.6971024685387792,4.92,2.21,
20101001,5630.0,2.07,7.69,0.6099115271261435,5.05,5.65,
20101002,8680.0,0.78,10.72,0.6247184276465418,1.88,0.07,
20101003,9250.0,-0.3,9.4,0.4914570996396192,2.8,0.01,
20101004,10780.0,-1.58,8.4,0.4677742463632514,2.7,0.0,
20101005,5230.0,-4.21,6.85,0.4354604666334227,2.24,0.0,
20101006,4160.0,-2.95,6.33,0.4653227358640394,2.58,0.05,
20101007,8150.0,-2.84,8.47,0.5791018506116533,2.09,0.4399999999999999,
20101008,11550.0,1.53,13.27,0.7173411442122026,1.97,0.01,
20101009,8910.0,1.92,12.3,0.668652323050749,3.19,0.1099999999999999,
20101010,6910.0,4.63,15.3,0.6798091107070853,2.71,0.58,
20101011,3100.0,3.16,6.58,0.7806531874860868,2.12,8.38,
20101012,6030.0,-1.13,8.37,0.5975923388363501,4.78,0.2099999999999999,
20101013,6300.0,-1.99,6.3,0.4621875235323235,5.21,0.2299999999999999,
20101014,8990.0,-2.27,6.51,0.519268068946992,3.59,0.15,
20101015,4670.0,-1.8,8.55,0.5627709545153767,3.98,0.4,
20101016,11960.0,-3.92,8.55,0.4618403246180141,1.79,0.0,
20101017,10060.0,-1.63,10.62,0.487801900209188,0.85,0.0,
20101018,7230.0,-0.42,10.3,0.5211964648422638,1.38,0.03,
20101019,9990.0,-2.71,9.65,0.5565991760669756,4.33,0.68,
20101020,2440.0,3.17,9.24,0.7784475112185095,6.59,9.96,
20101021,3130.0,4.08,14.25,0.9666431325460758,4.33,8.07,
20101022,4740.0,1.23,6.4,0.5652565690043213,5.1,0.33,
20101023,7470.0,-0.18,9.16,0.5928131928784124,3.49,0.0,
20101024,9190.0,-1.86,9.36,0.5727717891898538,2.62,0.0,
20101025,7410.0,0.18,9.91,0.765871280754123,2.6,0.07,
20101026,5120.0,5.06,10.05,0.8644267007582993,2.16,0.57,
20101027,2490.0,0.88,8.25,0.8213097228567051,2.42,13.93,
20101028,3350.0,-6.92,2.76,0.4958753425926115,5.2,7.119999999999999,
20101029,3020.0,-7.12,4.24,0.5021947287904737,2.75,0.57,
20101030,5500.0,1.15,6.06,0.7091842430445974,2.26,0.6,
20101031,6760.0,-0.33,8.87,0.6691340154249698,1.27,0.01,
20101101,7990.0,-1.77,8.71,0.6421617150334297,2.55,0.01,
20101102,7200.0,-1.85,8.23,0.6463555339066354,3.68,0.02,
20101103,2960.0,2.15,7.47,0.8155535719752931,3.1,0.25,
20101104,1610.0,5.65,9.07,0.9455183972725444,4.69,0.78,
20101105,1690.0,3.83,8.65,0.913324981471613,2.62,15.4,
20101106,4550.0,3.4,6.91,0.8178517473091151,2.74,8.74,
20101107,3090.0,0.64,7.27,0.7647862186678213,1.76,2.12,
20101108,4740.0,1.15,7.67,0.817276668513208,3.71,0.2,
20101109,3960.0,6.12,14.83,1.0403303309606555,5.77,0.04,
20101110,3600.0,8.14,15.1,1.1778674460167344,6.19,0.49,
20101111,3870.0,6.25,13.89,1.2026856645346689,3.65,0.47,
20101112,4110.000000000001,5.52,13.49,1.100104107200848,2.63,2.0,
20101113,5840.0,7.01,10.87,0.9606601810515232,5.79,1.21,
20101114,3850.0,6.25,14.17,1.0941423867663485,4.35,0.58,
20101115,2980.0,5.82,14.69,1.0837777741001573,2.95,0.2299999999999999,
20101116,3960.0,5.44,10.2,1.030416080426382,2.2,0.24,
20101117,2000.0,5.39,9.01,0.9693127427343274,2.24,0.26,
20101118,1160.0,5.23,7.41,0.8839481649806642,4.67,0.33,
20101119,1190.0,3.91,6.19,0.7740526523236589,3.93,0.29,
20101120,1930.0,4.12,9.36,0.9286551840570232,1.23,0.8399999999999999,
20101121,1510.0,4.84,7.73,0.9088958979541568,1.77,7.83,
20101122,1360.0,3.26,7.04,0.8092629397711304,0.82,1.55,
20101123,940.0,1.43,5.33,0.7508033812722462,3.79,2.25,
20101124,1020.0,1.73,6.68,0.7620794977078843,7.02,7.24,
20101125,4820.0,-0.8,4.98,0.5863506598302033,3.67,0.14,
20101126,4120.0,-3.42,3.54,0.525461267123427,3.05,0.19,
20101127,1790.0,-4.64,1.37,0.5219695965412959,2.98,8.48,
20101128,2260.0,-7.17,-0.95,0.3917442526865727,1.88,0.09,
20101129,1580.0,-6.08,-0.56,0.4354604666334227,4.04,15.79,
20101130,960.0,-13.88,-3.85,0.3050812405409165,2.78,2.41,
20101201,3630.0,-24.1,-14.33,0.1291247438379301,2.05,0.02,
20101202,4900.0,-26.77,-15.96,0.1165354930995803,3.36,0.1099999999999999,
20101203,3070.0,-15.56,-4.87,0.2803176581122685,4.46,3.14,
20101204,1260.0,-4.98,0.3,0.5340836505302171,3.38,6.4,
20101205,1460.0,-8.6,-0.6,0.4305434186775761,4.93,11.81,
20101206,3160.0,-13.66,-7.1,0.2546855046381689,2.38,0.1,
20101207,2550.0,-6.39,-0.28,0.4727116205404059,4.67,3.74,
20101208,2900.0,-1.4,0.35,0.584637876198776,3.65,5.9,
20101209,720.0,-1.23,1.37,0.6242651068705792,4.66,9.45,
20101210,710.0,-6.86,1.42,0.5018210357571917,3.62,15.45,
20101211,1700.0,-11.95,-6.99,0.2803176581122685,2.29,0.2199999999999999,
20101212,750.0,-10.46,-5.02,0.309676214356829,3.31,4.44,
20101213,1110.0,-5.51,-2.53,0.4195798968755594,1.59,7.06,
20101214,930.0,-14.96,-5.96,0.241886396298124,1.74,0.4199999999999999,
20101215,1340.0,-12.22,-6.86,0.27523419972471,1.38,0.4199999999999999,
20101216,1160.0,-15.67,-8.13,0.230597747498132,1.55,2.14,
20101217,1960.0,-17.74,-8.23,0.2196012216851119,4.11,2.98,
20101218,760.0,-7.68,-1.6,0.3810770293402887,4.84,6.3100000000000005,
20101219,540.0,-10.17,-0.42,0.3953583965221647,5.56,8.04,
20101220,1320.0,-13.15,-4.36,0.2974791608550519,5.04,0.91,
20101221,2630.0,-11.42,0.41,0.4420939363726871,3.87,0.31,
20101222,980.0,-11.55,-2.92,0.3506048296441255,2.08,0.8499999999999999,
20101223,2500.0,-2.55,0.03,0.5508929603299071,1.68,2.49,
20101224,1150.0,-0.02,0.67,0.6152595524627715,2.82,0.95,
20101225,1150.0,0.38,0.94,0.6278998297995455,4.38,4.89,
20101226,520.0,-0.02,0.65,0.6134722887827158,5.06,6.41,
20101227,900.0,-8.2,0.08,0.4621875235323235,2.91,0.4599999999999999,
20101228,720.0,-8.47,-0.7,0.4113637937563099,2.86,8.55,
20101229,1050.0,-10.96,-0.72,0.3706683267074086,2.47,1.36,
20101230,1480.0,-12.63,-7.33,0.2610989786713165,2.3,0.38,
20101231,3160.0,-9.79,-4.95,0.3315113990093515,4.29,0.4499999999999999,
20110101,2200.0,-7.4,-5.02,0.3588443331244211,3.91,2.35,
20110102,2430.0,-5.91,-3.13,0.4076201041175834,5.5,0.73,
20110103,3330.0,-11.17,-6.0,0.293509437784689,2.48,0.1099999999999999,
20110104,2990.0,-11.78,-9.08,0.259222363582861,3.92,2.09,
20110105,4060.0,-15.75,-9.92,0.2066835806476231,3.3,0.47,
20110106,3480.0,-16.53,-10.45,0.2066835806476231,2.23,0.1,
20110107,4610.0,-22.06,-13.93,0.1518341336482797,3.47,0.13,
20110108,2550.0,-13.61,-5.46,0.3108955929302915,2.94,0.2199999999999999,
20110109,1980.0,-8.79,-5.81,0.3304782679852583,3.92,0.19,
20110110,3200.0,-12.08,-7.45,0.2834526533150725,4.48,0.57,
20110111,2290.0,-8.96,-5.45,0.3322881286936207,3.61,4.05,
20110112,3020.0,-9.63,-5.2,0.3225679732452497,3.76,0.8,
20110113,2680.0,-8.6,-4.62,0.3610703602693227,4.2,5.540000000000001,
20110114,2880.0,-8.99,-1.51,0.3993070673417926,1.59,1.24,
20110115,3480.0,-14.85,-7.63,0.247015294202176,1.6,1.37,
20110116,3910.0,-15.36,-6.83,0.2536643073027688,2.15,0.79,
20110117,5130.0,-17.28,-11.46,0.1768581746109545,1.4,0.27,
20110118,4740.0,-18.84,-11.49,0.1684660052793565,2.02,0.39,
20110119,5550.0,-17.51,-10.45,0.197525859607388,2.53,0.29,
20110120,5780.0,-12.02,-9.35,0.2444388728659034,3.52,3.11,
