DAY,IRRD,TMIN,TMAX,VAP,WIND,RAIN
20170911,12104.8115234375,7.472759246826172,17.30300521850586,1.3378969430923462,2.460932731628418,2.3228402137756348
20170912,11799.84765625,6.934413909912109,16.92852020263672,1.3124289512634277,2.3853979110717773,2.315117835998535
20170913,11904.0361328125,6.597694396972656,16.516693115234375,1.2848249673843384,2.278399705886841,1.9804589748382568
20170914,11534.615234375,6.612705230712891,16.28815460205078,1.279465913772583,2.310948133468628,2.29469633102417
20170915,11519.2421875,6.567680358886719,16.160762786865234,1.2676841020584106,2.3488197326660156,2.1468024253845215
20170916,11033.439453125,6.2509613037109375,15.933135986328125,1.2598609924316406,2.472425699234009,2.274320363998413
20170917,11023.517578125,5.976070404052734,15.619781494140625,1.2495231628417969,2.4825425148010254,2.284514904022217
20170918,10727.7236328125,5.652820587158203,15.108993530273438,1.2372479438781738,2.5825603008270264,2.3356308937072754
20170919,10423.4658203125,5.116916656494141,14.725028991699219,1.2130756378173828,2.500155210494995,2.331448793411255
20170920,10528.373046875,4.785560607910156,14.30655288696289,1.186906099319458,2.3855910301208496,1.9999656677246094
20170921,10159.671875,4.8087921142578125,14.074092864990234,1.183113932609558,2.409940719604492,2.3170547485351562
20170922,10145.0322265625,4.774738311767578,13.94540786743164,1.1730215549468994,2.4390506744384766,2.1717300415039062
20170923,9659.984375,4.471630096435547,13.719009399414062,1.1670013666152954,2.553408622741699,2.3015804290771484
20170924,9650.853515625,4.212837219238281,13.409255981445312,1.1585689783096313,2.5538747310638428,2.3139212131500244
20170925,9355.9111328125,3.9080162048339844,12.904281616210938,1.1482905149459839,2.6439270973205566,2.3670477867126465
20170926,9052.5966796875,3.3926925659179688,12.528190612792969,1.1261940002441406,2.551335573196411,2.3647918701171875
20170927,9158.5673828125,3.0838661193847656,12.119464874267578,1.1021672487258911,2.426460027694702,2.0352039337158203
20170928,8791.0966796875,3.131378173828125,11.898429870605469,1.100570559501648,2.440474033355713,2.3542072772979736
20170929,8777.8896484375,3.1231307983398438,11.782646179199219,1.0927133560180664,2.4593253135681152,2.210866689682007
20170930,8294.52734375,2.84710693359375,11.570419311523438,1.088954210281372,2.563603401184082,2.342819929122925
20171001,8287.384765625,2.616436004638672,11.275882720947266,1.0827951431274414,2.5542709827423096,2.3574252128601074
20171002,7994.7861328125,2.340534210205078,10.786956787109375,1.0747867822647095,2.6349070072174072,2.4130184650421143
20171003,7694.224609375,1.8546600341796875,10.427532196044922,1.0549445152282715,2.533379316329956,2.413468599319458
20171004,7803.41552734375,1.5755767822265625,10.03585433959961,1.0331419706344604,2.4001433849334717,2.0868561267852783
20171005,7439.6845703125,1.6528472900390625,9.832046508789062,1.0337258577346802,2.406463623046875,2.4091291427612305
20171006,7430.79736328125,1.6741256713867188,9.73345947265625,1.0279929637908936,2.418372631072998,2.2693722248077393
20171007,6952.38720703125,1.4271583557128906,9.538185119628906,1.0262889862060547,2.516540288925171,2.405233144760132
20171008,6950.88671875,1.2248382568359375,9.260173797607422,1.0221045017242432,2.5020008087158203,2.4240758419036865
20171009,6664.6689453125,0.9763412475585938,8.787158966064453,1.0159797668457031,2.578397750854492,2.484234094619751
20171010,6371.27978515625,0.5167198181152344,8.44287109375,0.9979196190834045,2.473654270172119,2.489565849304199
20171011,6488.478515625,0.2625389099121094,8.065404891967773,0.977788507938385,2.3382740020751953,2.1681339740753174
20171012,6133.6357421875,0.3631706237792969,7.87474250793457,0.9799262881278992,2.3435559272766113,2.4958624839782715
20171013,6134.552734375,0.4061241149902344,7.788122177124023,0.9756222367286682,2.3555612564086914,2.361802339553833
20171014,5666.90087890625,0.178985595703125,7.603546142578125,0.975216805934906,2.4549753665924072,2.5035626888275146
20171015,5677.13623046875,-0.005458831787109375,7.33488655090332,0.9721965789794922,2.4428369998931885,2.52846097946167
20171016,5403.66015625,-0.23813247680664062,6.869836807250977,0.9670988917350769,2.522784948348999,2.5947790145874023
20171017,5124.03125,-0.6840591430664062,6.532081604003906,0.9499269723892212,2.4227261543273926,2.606316089630127
20171018,5256.02294921875,-0.9267196655273438,6.159717559814453,0.9305456280708313,2.293135166168213,2.2910728454589844
20171019,4917.0087890625,-0.8167495727539062,5.972749710083008,0.9332948923110962,2.305274486541748,2.624906063079834
20171020,4934.791015625,-0.7666587829589844,5.888452529907227,0.9294676780700684,2.3251566886901855,2.4967949390411377
20171021,4485.0302734375,-0.9888153076171875,5.704887390136719,0.9294081330299377,2.4334073066711426,2.6442763805389404
20171022,4514.171875,-1.1703834533691406,5.436017990112305,0.9266077280044556,2.4309988021850586,2.674591541290283
20171023,4260.5927734375,-1.4022102355957031,4.969633102416992,0.9216100573539734,2.5214924812316895,2.745946168899536
20171024,4001.825439453125,-1.849212646484375,4.629547119140625,0.9044264554977417,2.432710647583008,2.7620654106140137
20171025,4155.6083984375,-2.0947608947753906,4.254009246826172,0.8849300742149353,2.3150362968444824,2.450873613357544
20171026,3839.28076171875,-1.9893226623535156,4.063167572021484,0.8874706029891968,2.339632987976074,2.7881546020507812
20171027,3880.5908203125,-1.9452667236328125,3.974477767944336,0.8833516836166382,2.372408390045166,2.6628193855285645
20171028,3455.15625,-2.1747665405273438,3.786191940307617,0.8829284906387329,2.4938817024230957,2.8123390674591064
20171029,3509.360107421875,-2.364795684814453,3.512472152709961,0.8797045946121216,2.5049118995666504,2.8438947200775146
20171030,3281.523193359375,-2.6059951782226562,3.0412960052490234,0.8742362856864929,2.6089465618133545,2.9156386852264404
20171031,3049.1103515625,-3.0630645751953125,2.696714401245117,0.8565472364425659,2.5336921215057373,2.9312472343444824
20171101,3229.79443359375,-3.3191299438476562,2.317169189453125,0.8365244269371033,2.4294166564941406,2.6186063289642334
20171102,2940.833740234375,-3.224468231201172,2.1230316162109375,0.8385308980941772,2.4671688079833984,2.9534695148468018
20171103,3009.912841796875,-3.191173553466797,2.031980514526367,0.8338830471038818,2.512744426727295,2.8247251510620117
20171104,2612.56591796875,-3.43121337890625,1.8424644470214844,0.8329494595527649,2.646552324295044,2.9698309898376465
20171105,2695.097412109375,-3.6313304901123047,1.5688400268554688,0.8292468786239624,2.6693480014801025,2.9959678649902344
20171106,2495.74560546875,-3.881929397583008,1.0993061065673828,0.8233440518379211,2.7844793796539307,3.0612947940826416
20171107,2291.89990234375,-4.347511291503906,0.7580623626708984,0.8052764534950256,2.719559907913208,3.0695083141326904
20171108,2501.14697265625,-4.611001968383789,0.38372230529785156,0.7849423289299011,2.6247713565826416,2.7485244274139404
20171109,2240.66748046875,-4.5224761962890625,0.1968250274658203,0.7867154479026794,2.6710855960845947,3.0741355419158936
20171110,2338.06884765625,-4.493875503540039,0.11515617370605469,0.7819215655326843,2.7242298126220703,2.9352827072143555
20171111,1968.7978515625,-4.737007141113281,-0.06272125244140625,0.7809382081031799,2.864553451538086,3.069486618041992
20171112,2079.09521484375,-4.938478469848633,-0.3223552703857422,0.7772889137268066,2.892763376235962,3.083998680114746
20171113,1907.120849609375,-5.188592910766602,-0.7754955291748047,0.7715494632720947,3.012169361114502,3.1370596885681152
20171114,1730.19189453125,-5.651754379272461,-1.0978984832763672,0.7537603378295898,2.950357437133789,3.1324572563171387
20171115,1965.8323974609375,-5.9108428955078125,-1.4509334564208984,0.7338233590126038,2.8574936389923096,2.7982065677642822
20171116,1731.161376953125,-5.815887451171875,-1.6140880584716797,0.7361143827438354,2.904545545578003,3.110206127166748
20171117,1853.7242431640625,-5.778829574584961,-1.6696109771728516,0.7319611310958862,2.9572460651397705,2.957510471343994
20171118,1508.9224853515625,-6.011486053466797,-1.8190059661865234,0.731740415096283,3.0959644317626953,3.0777578353881836
20171119,1642.9388427734375,-6.200517654418945,-2.0479068756103516,0.7289744019508362,3.1214356422424316,3.0783236026763916
20171120,1493.8968505859375,-6.436300277709961,-2.46820068359375,0.7242356538772583,3.2370100021362305,3.11757493019104
20171121,1339.0767822265625,-6.883338928222656,-2.755777359008789,0.7075604796409607,3.1703238487243652,3.0994277000427246
20171122,1595.969482421875,-7.1246337890625,-3.072174072265625,0.6888449788093567,3.071603775024414,2.7520244121551514
20171123,1381.670654296875,-7.010368347167969,-3.1970787048339844,0.6924588084220886,3.1118862628936768,3.0513947010040283
20171124,1523.70263671875,-6.952646255493164,-3.212940216064453,0.6897210478782654,3.156982660293579,2.8867180347442627
20171125,1197.455322265625,-7.163480758666992,-3.321493148803711,0.6909998059272766,3.2873470783233643,2.9957563877105713
20171126,1349.10546875,-7.329748153686523,-3.5086326599121094,0.6898078322410583,3.303807020187378,2.98600435256958
20171127,1216.7763671875,-7.542043685913086,-3.8864898681640625,0.6867061257362366,3.4098103046417236,3.015941858291626
20171128,1077.7529296875,-7.965114593505859,-4.131229400634766,0.6717200875282288,3.333096504211426,2.9895896911621094
20171129,1349.5361328125,-8.182210922241211,-4.404674530029297,0.6547337174415588,3.223996877670288,2.6351895332336426
20171130,1149.237060546875,-8.043779373168945,-4.4868011474609375,0.6601039171218872,3.253657102584839,2.9288578033447266
20171201,1304.404541015625,-7.962181091308594,-4.460334777832031,0.6591370105743408,3.287998676300049,2.7598514556884766
20171202,990.4566650390625,-8.149707794189453,-4.527309417724609,0.6621882915496826,3.4075851440429688,2.8659989833831787
20171203,1153.599609375,-8.29349136352539,-4.673906326293945,0.6627568602561951,3.4133529663085938,2.854846954345703
20171204,1032.000732421875,-8.48438835144043,-5.012521743774414,0.6613911986351013,3.5088577270507812,2.884915590286255
20171205,902.9805908203125,-8.887405395507812,-5.219596862792969,0.6481038331985474,3.421941041946411,2.860252857208252
20171206,1184.096923828125,-9.08602523803711,-5.457218170166016,0.6327660083770752,3.303034543991089,2.509111166000366
20171207,992.5067138671875,-8.930929183959961,-5.505575180053711,0.639723002910614,3.3233773708343506,2.807602882385254
20171208,1155.817138671875,-8.834693908691406,-5.447633743286133,0.6402701139450073,3.348978281021118,2.644967794418335
20171209,849.5029296875,-9.009786605834961,-5.485628128051758,0.6447518467903137,3.4604809284210205,2.759000539779663
20171210,1019.83642578125,-9.143514633178711,-5.605892181396484,0.6466578841209412,3.4588944911956787,2.7571988105773926
20171211,905.0452880859375,-9.326883316040039,-5.920984268188477,0.6465286612510681,3.5478355884552,2.7980196475982666
20171212,782.5225219726562,-9.725000381469727,-6.107473373413086,0.6343688368797302,3.4552013874053955,2.7854321002960205
20171213,1069.889404296875,-9.921438217163086,-6.327507019042969,0.6200436949729919,3.331465482711792,2.447596549987793
20171214,884.3766479492188,-9.76693344116211,-6.361352920532227,0.6278937458992004,3.347900867462158,2.7605206966400146
20171215,1053.658935546875,-9.674077987670898,-6.291997909545898,0.6292105913162231,3.370537281036377,2.613325357437134
20171216,753.2902221679688,-9.85531997680664,-6.321651458740234,0.6343366503715515,3.480029582977295,2.7436747550964355
20171217,929.6117553710938,-9.997934341430664,-6.436613082885742,0.6367608308792114,3.4773857593536377,2.7589271068573
20171218,820.9213256835938,-10.192819595336914,-6.749366760253906,0.6370240449905396,3.5662119388580322,2.817389726638794
20171219,704.68603515625,-10.604978561401367,-6.936344146728516,0.6251330375671387,3.474381685256958,2.8228728771209717
20171220,998.5966186523438,-10.817827224731445,-7.159563064575195,0.6109572052955627,3.3523361682891846,2.503373861312866
20171221,819.9541625976562,-10.681901931762695,-7.199102401733398,0.6188415884971619,3.371303081512451,2.8347291946411133
20171222,996.5056762695312,-10.609582901000977,-7.1377410888671875,0.6200839281082153,3.39725923538208,2.7058868408203125
20171223,703.8578491210938,-10.813066482543945,-7.177433013916016,0.6250345706939697,3.510796546936035,2.8543362617492676
20171224,888.4281005859375,-10.979328155517578,-7.304210662841797,0.6271913051605225,3.512850522994995,2.8872597217559814
20171225,788.5661010742188,-11.198972702026367,-7.630256652832031,0.6271047592163086,3.606948137283325,2.9627885818481445
20171226,681.7999267578125,-11.636653900146484,-7.831684112548828,0.6147925853729248,3.520876407623291,2.9845645427703857
20171227,985.8695678710938,-11.875434875488281,-8.070168495178223,0.6001362800598145,3.4049837589263916,2.680415153503418
20171228,818.1349487304688,-11.765472412109375,-8.125419616699219,0.60749351978302,3.4304006099700928,3.0260186195373535
20171229,1006.3768920898438,-11.718748092651367,-8.079842567443848,0.6081753373146057,3.4630017280578613,2.910170078277588
20171230,726.2531127929688,-11.947059631347656,-8.135008811950684,0.6125460267066956,3.5832748413085938,3.0702152252197266
20171231,924.2095336914062,-12.136957168579102,-8.276556968688965,0.6141170263290405,3.592050552368164,3.1132044792175293
