DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN
20170201,12245.939984378612,-5.123068606627098,-0.9693847443329056,0.839254475237061,6.67423301238456,8.866951750659855
20170202,13054.58696075281,-6.741529918341952,-0.4080258465397261,0.8536892006953892,6.414789949418555,9.161032423556264
20170203,13100.215141948927,-6.817674521357196,0.5820986138653206,0.8461401120036217,6.533465020797876,9.313287375342258
20170204,12803.594602500407,-5.502598514842482,-0.1062422375472179,0.9022780296970401,6.651340995878952,9.047832765776793
20170205,13442.339730033354,-5.932221156700679,-0.0644987371287368,0.8960731013137012,6.799936938793404,9.210645591675725
20170206,13174.212366483516,-5.161960427573241,0.17781608989865216,0.8436408044301507,6.717190793760783,9.308244801878867
20170207,12974.51559553311,-5.608701694212994,-0.024361822381150193,0.8692325569863868,6.652107071303224,9.437531653721212
20170208,14069.901896710471,-5.236457494071816,0.4049481433726074,0.8466282791001898,6.352016734687976,8.590285752109166
20170209,13285.941340652475,-5.01592870564123,0.48673634349097833,0.8605898557293111,6.613109003533451,8.708430982913265
20170210,13979.113651395253,-4.800606632937584,0.2620828792282707,0.8518226372412665,6.393985315596465,9.016090489846945
20170211,13727.537987194535,-4.278921950557673,0.5091201981958406,0.8757654727091589,6.485059261834711,9.259745785715426
20170212,14663.714904994064,-4.244133910669196,1.5005256790574117,0.9059760442518333,6.623360246458779,9.739141435322274
20170213,14316.289018826361,-3.8258089008441862,1.9794773922610653,0.9438733324484979,6.386753856431343,9.217639975801287
20170214,13681.221851758417,-3.773806980118659,1.0700505694870368,0.8894971508860792,6.306075657348091,9.5584912720618
20170215,14471.82293437876,-4.2556913214575856,1.3840639418197354,0.8673574651173578,6.191484112581115,8.85137137787279
20170216,14417.320837250387,-3.3800476332259897,2.472136828515653,0.8639082889384954,6.159363159213994,9.757420643883114
20170217,14230.586853563667,-2.63884112249064,2.381544651194581,0.8669302692677594,6.114358505284767,9.730150081272123
20170218,14746.78925797166,-3.278840751057759,3.487793016897442,0.9359406281268555,6.085833822218312,9.446758514518528
20170219,14355.330793340256,-2.9469690697013142,2.3090992976803446,0.9434641567599249,6.192870194675378,9.88388060055999
20170220,14560.59348782938,-2.6068633710561895,3.5874500382811316,0.9213583523318932,6.130705537811341,9.071563062007206
20170221,14549.419153092771,-2.081055871952851,3.4066080960032137,0.939061869251996,5.906597626507509,9.354564546908843
20170222,15596.724045876024,-2.432745108516211,3.347589837106951,0.9061282774471687,5.764114801584509,9.381052512804354
20170223,14820.75420086659,-2.3153449629306206,3.7976208119711052,0.9350422023468126,5.580329715355422,9.813388222026019
20170224,15518.618975071058,-1.3219654487588726,3.6242719305766538,0.9271128291571559,5.910361319385384,9.231560637849926
20170225,15202.149835665487,-1.4579370285424593,4.479183248506804,0.9514907941307973,5.8156385144456175,9.00858864673376
20170226,15150.43301654696,-1.5471791916704243,4.858005474450833,0.9614505286537055,5.8339197243704515,9.378395073429417
20170227,15995.493975224728,-1.534627570823221,3.8117335610936887,1.0094950559763796,5.772868343625177,9.45365846418367
20170228,15278.224338376183,-1.013549225979158,5.238156655247773,0.9704868750732386,5.751344444366949,9.031610807264622
20170301,16516.86258196928,-0.5275293182905305,6.095401836618199,0.9909706352366433,5.682297526710907,8.976214077825393
20170302,16894.807399352107,-0.9045849409734933,5.4273479850972075,0.9893808838378707,5.640398432006981,9.196021082233308
20170303,16443.960982477318,0.09788900630950582,5.184247596987017,0.9805515696069171,5.690192789279395,8.139525511965081
20170304,17243.16375973376,-0.04346112034760132,5.735468118387494,0.9988087786091328,5.734237333564844,9.38271070198565
20170305,16560.570113046288,0.11796332777865091,6.662872624085423,1.0311210559451123,5.80506930339764,9.443182431704757
20170306,17477.14592930025,0.23444808467854983,6.033823085265998,1.0496308371165448,5.978406647769901,9.040946592664179
20170307,18000.358319855073,-0.6116082110691918,5.877140737234756,1.0320038821726532,5.9020368479403915,9.193197651480967
20170308,17795.86395960211,-0.16515917385196408,6.980916778080146,1.0316262701101142,5.872685109536074,8.185322063071345
20170309,18410.931183709086,1.6083912115994192,6.366274197349828,1.0218363091085856,5.7375465231035045,9.318420489166941
20170310,19141.594373354616,1.0219710314561976,7.139849513666459,0.9701681791149399,5.808391389832394,8.83741664869083
20170311,18544.25827364758,0.9313750808110226,8.078312658743727,1.0292486620515096,6.323898819223294,9.371274029597899
20170312,18992.973089690626,1.1978715027756277,7.602685200213705,1.0158270018467026,6.194538539489827,9.302129669070013
20170313,18837.17076770574,1.3013185386086854,8.13333160081187,1.078376324326443,6.2439784898871915,8.900979120594668
20170314,19257.368566315294,1.6861216756717057,7.697418058770446,1.0109708707227876,6.264879867984957,9.271851131856588
20170315,19336.30281929031,0.5574485922790383,8.012148928393891,1.008627695398317,6.190595511938954,8.897214623769726
20170316,19585.875709928147,1.3299815918832871,8.040216252241374,1.0129250017491345,6.3523493317306485,9.512543870818446
20170317,19791.371054412804,1.9521888779369758,8.583586172337448,1.0116707611173834,6.313970562743726,9.301342679965897
20170318,19137.03694896417,3.134399726875213,8.13152810205644,1.0043575659929165,6.408692613305571,9.67084843053155
20170319,19783.694850131564,1.9425587670442432,8.895365371215055,1.0276896030689846,6.4517957549136815,10.026344228846972
20170320,19487.691301540486,2.893575390500675,9.020281123917117,1.0421669699649017,6.501943323353516,9.653919291081895
20170321,19759.587273640296,2.7651379898799004,8.62614662212547,1.021634595005472,6.402149168153242,10.089104445650289
20170322,20108.379681413484,2.3852217363060113,9.737049108177247,1.0207678881173574,6.384475066716442,9.764121454988633
20170323,18958.804204440577,3.165963893908703,9.310521496578094,1.0423457287668285,6.279397544640305,10.344350702585013
20170324,19444.037352537453,3.0505564886228114,10.930251726714527,1.0443988985067303,6.396183856407461,9.874220388856871
20170325,19547.12565315824,2.604880621160648,10.235435983327397,1.0399896330007032,6.3774845358725,10.287470465521794
20170326,20370.463927470017,3.446062957364416,11.092065682744797,1.0129884080239624,6.431896447273445,10.376914539770809
20170327,19272.776822377957,3.9825523794052082,10.914417670339844,1.0875341590941934,6.288419175543843,11.099468500920207
20170328,19201.78002225467,3.8303334136243308,11.044425635168185,1.0719966002011427,6.374526435747544,10.883357339359382
20170329,19153.47275581033,3.7793279408105596,10.809344698707902,1.112567633010098,6.3105374893165616,9.901080278878588
20170330,19182.482205034274,4.320096856248376,10.478385765403265,1.126559727472156,6.3152656025436515,10.983228120636996
20170331,19405.600358443604,4.343702463335693,12.030360591031934,1.1223925184582129,6.11454216946812,10.846363199435327
20170401,18819.3748081716,5.451717070729799,11.599458000769483,1.1613200381628983,6.151445720156846,10.920894182079222
20170402,19465.413721095356,4.959285625456148,12.33438440970297,1.1585939129023604,6.23138135376754,11.218266440322616
20170403,19325.217933790358,5.133412329225069,13.023839736026929,1.197195940224001,6.193547702972731,10.819491593966854
20170404,19691.53783033105,6.092877432637863,14.249397733398176,1.2029258805341443,6.012728894822544,10.730693093679303
20170405,19423.974912766975,5.772523335681331,12.82766509298406,1.17248049785823,5.881159794684824,10.420852413024287
20170406,19554.907019487193,7.009695221415292,14.173668049296246,1.2088363697093794,5.865846623459621,10.71433542796836
20170407,20421.343015477258,6.757771350302163,15.414550291920952,1.2156855795975228,5.833932567347679,10.287064673150399
20170408,19827.26486911906,7.839874280921523,15.280053733789435,1.266092503924313,5.868310017024682,9.946098304632867
20170409,20421.18924853843,7.684116837089016,15.8842565566841,1.3119553962622181,5.750986049285056,10.506751555224685
20170410,19998.316641947422,8.059317383665293,15.473299170144609,1.3065929059937673,5.6901719423516095,9.923688700927613
20170411,19620.338596007095,7.708582595349875,17.135025117036726,1.2980109981027144,5.56052822479117,9.983294529161018
20170412,20911.803219927748,8.196469474810968,16.678388242393005,1.3307377632377506,5.385644929900999,9.43850402250314
20170413,21169.676642867274,9.210823628135218,17.934044265132933,1.3442601401398144,5.262847773348737,9.349028112194498
20170414,21403.140047650086,9.434248219002582,18.957781228576117,1.3622199528369785,5.2383564859576675,9.494694746058283
20170415,21519.598795326223,9.66989295261486,18.328634773315756,1.3929924191687397,5.506267310463027,9.445265105184914
20170416,21930.138450778504,10.5031129283342,19.85398890144697,1.4041880037769539,5.309741518371937,8.778546718841616
20170417,21966.155925940973,10.930863962761782,20.416184447804913,1.423936443244756,5.349238840059538,9.173449303255234
20170418,22789.13046014762,10.355355768029646,19.792809693455773,1.4392457364564526,5.019763426374582,9.390999578783498
20170419,23207.99239212648,10.84522250726723,20.592982666529167,1.4428148073964946,5.1745161086545135,8.56457543584221
20170420,23272.162533045142,11.598820939375836,20.88942856711549,1.4704812170147394,4.8872815431978385,9.127918181885711
20170421,23490.562499485146,11.427746568414236,20.928940060481175,1.5206385199576533,5.149106192658559,9.096868572547537
20170422,23683.129146917774,11.874380456850076,22.542165793375794,1.4827677249249904,5.114121231360609,8.80050704531214
20170423,23792.153604093783,12.74805563845532,22.762551891117685,1.5250635697506447,5.162224611994567,9.407089329736287
20170424,25211.82642797918,12.192146886537925,22.536917567718664,1.5401010315088126,5.067664623127112,9.359607477112856
20170425,24291.52769521475,13.462618069545005,22.864686650698648,1.5329241824392539,4.941631050470773,9.346271623528516
20170426,25200.763202129987,13.126443214876817,22.988802965049,1.5563632530193696,4.887039965713503,9.360317153064832
20170427,25485.00847549679,13.53841269294653,23.553914203562073,1.5847651098231295,4.826989763284317,9.111961924931979
20170428,25256.838276058414,14.381269220143881,24.16323432851137,1.585697983950627,4.885679815574773,9.052576793432506
20170429,25563.640852761462,14.02879243662085,24.71949959383223,1.647352066958154,4.824037227938312,9.13084137340058
20170430,26009.25055588985,14.373766856986219,24.653226862953158,1.6307818971809873,5.05048261431236,9.71245241657379
20170501,25732.756199858657,14.53763372075439,24.617222507753365,1.64537608965842,4.905949659219853,9.683973224854874
20170502,26274.216734949303,15.171298624567195,25.044091860581457,1.6772116146218494,4.889994646491416,10.212809260759826
20170503,26890.990324119954,13.975348824320658,24.68769315974195,1.7176086779608704,4.716057785038383,9.58065029562181
20170504,26465.489347739996,15.236914522113711,25.285905183093018,1.7133962317640519,4.797827627541955,10.716509562795222
20170505,26934.513215471485,16.218980784773734,26.35619030627017,1.725409773383845,4.986130906276227,10.459093535683447
20170506,27261.50967372,16.004245820963057,25.843461718625665,1.7415190787054788,4.911010616915558,10.261826139972085
20170507,26965.50451624547,16.17562470302414,25.60976835588677,1.7981619517705947,4.947353185104739,10.041393360761287
20170508,27441.893432899422,15.906481286111891,26.583961290090446,1.8074180219218514,5.165966344166888,10.41300501754982
20170509,27686.72486876403,16.316867358410676,25.754209573065197,1.8411626904271452,4.784943847339055,10.205284784473792
20170510,27698.200207642767,15.858950242608268,26.50112816469749,1.825016364860227,4.77893057112747,9.300630353652693
20170511,27955.24041287423,16.562420190164236,26.135146285984177,1.870664779483381,4.73798241693424,9.950278680168863
20170512,28504.127576098534,17.5840426811279,26.896287223918886,1.867760415165079,4.947109634377272,9.96275053803061
20170513,28365.37875531458,17.146383613246552,27.004925880243754,1.8706904301841432,4.827263448772071,10.330794329200847
20170514,28413.366693477547,18.145945221310168,26.704972717565894,1.9606335864097115,4.781874926019199,10.514009825700256
20170515,28499.445438517516,18.005755811263956,26.68051239109527,1.9582481593450953,4.835650746541711,10.730252569437042
20170516,28952.84743992199,17.789636804973213,27.513631346113495,1.9265415810558904,4.68173889392838,9.88872526713712
20170517,29070.288369812435,18.124821524011296,27.288849065772897,1.9124164084822604,4.8438221561174135,10.127502334108625
20170518,29239.902997112138,18.507030246683986,27.63502285240528,1.9579571333994963,4.861185482158061,10.428067413368252
20170519,29051.628448077576,18.74377391346862,28.37374809978064,1.9912819248412565,4.645730070376872,9.86293541337413
20170520,29599.182682059723,19.02382963946886,28.110533197700665,1.9739414666391852,4.8434954810591515,11.026674643546835
20170521,29388.324111112735,18.95285129454305,28.20794530717754,1.988642710266614,4.9904424421850315,10.924340274963185
20170522,29142.882764258564,18.646076154459106,27.736946653274586,1.9882603218509824,4.984248903012231,9.675206810178803
20170523,29480.218412598002,19.02688763067112,28.15658451053272,1.9916410323613403,4.607170286085388,9.584059523855244
20170524,29827.780064834384,18.301987258294794,28.199354755980707,1.9622550301900707,4.645155742806296,9.547964163324808
20170525,30065.33879572747,19.871011661318448,28.29233035265256,2.007358214970554,4.909187687250742,10.28207495115934
20170526,30473.689563029322,19.797665379689327,27.978188388096953,1.97223017741828,5.008005518409715,10.036250074655802
20170527,29916.874936642154,18.846455782055227,28.755425775867202,1.99397166405067,4.932211933680792,9.661188024626904
20170528,30195.102096650036,19.7700163107659,29.298232579202754,2.015661290993507,5.071256523946267,9.824037460070727
20170529,30364.639268321964,18.727141285534945,29.1304233617344,2.000258401812257,5.03255953996033,10.161515126270434
20170530,29918.879080995415,19.330718448439995,29.1884801643183,1.9626482233390268,4.977512807388426,10.225778462038303
20170531,30265.23422382334,18.773691825858435,28.574089294964057,1.9907506683253533,4.8328107731249,9.74788103531905
20170601,30078.51703235484,19.564770562721467,29.18286876467194,1.990789212416017,4.8599624728659,10.374361521911963
20170602,30376.403358193562,19.997139339430255,28.895292367255678,2.006459626651187,4.935778230617289,9.63363673669194
20170603,29634.767756605477,19.83697549686706,28.964131254195813,2.0143823189813714,4.957774276325885,10.225087842863152
20170604,30231.250944835352,19.386106643768333,29.33565618446853,1.9852789657986103,4.736239792568116,10.209312268144465
20170605,29605.56466225427,19.54838100681272,29.29475723503888,2.036885684858192,5.004088798736297,9.986069181243375
20170606,30122.028774324954,19.582454871497315,28.886278956526205,2.0163261929688074,4.978698465073526,10.368094552160102
20170607,29718.616452805676,18.79999068839839,28.771253566634062,2.0292541418877383,4.800421182787077,9.884087141549566
20170608,30543.128464266618,20.588807269908845,27.981623799629407,2.068568835269629,5.0773393212442075,10.425819249671521
20170609,30786.95932800976,20.811847454414426,29.029041873775164,2.02468499855604,5.035253196816252,10.880519685658337
20170610,29208.700611082044,19.99425126305847,29.174123967611955,2.0718220372212723,5.062866595664422,10.712455739162042
20170611,29635.88836138475,20.737070396873495,29.339857115407057,2.0539830955918084,4.866587468493407,11.336415438301497
20170612,29435.312771299647,20.139224922501604,29.358878829486734,2.063618529065688,4.9884569229658515,10.522514341103104
20170613,29629.64807849344,20.157693750768516,28.807152453407223,2.0831172134949023,4.652937221851356,11.122635396032459
20170614,29971.840668776607,19.90463077745392,28.755509916452638,2.113910030296334,4.681791470225017,10.795518670328951
20170615,29741.438308459114,20.604838072515793,29.428184977148977,2.114535962831148,4.733514731252006,11.128578948578722
20170616,29901.730890853843,20.037749559509408,29.098152439040756,2.1259658493053673,4.614474507818333,10.709289778772249
20170617,29195.789544894815,20.174705633185706,29.77742841066848,2.065373760353395,4.737471199117833,10.899895540645968
20170618,29724.458640901506,20.51453730813801,29.980944098025816,2.136652585347661,4.636027512982475,11.304599661038205
20170619,29243.203848563116,21.12670003107499,29.412362291024113,2.181260024449004,4.915349987157468,10.69867950287819
20170620,28968.20104457783,20.723267902819888,29.711956975661316,2.172650491738015,4.644702580584724,11.08934812103436
20170621,29571.15548785038,20.589295871401095,29.66544365202449,2.1608122072236124,4.5914083211926,10.610697639745803
20170622,29666.24076630621,21.532133813960986,29.505418929536845,2.2005924199042024,4.60395789897482,10.923353126573742
20170623,29444.88196764069,21.169743804997132,30.905014868680784,2.2562283370242278,4.632401716251809,11.133702898257003
20170624,29483.79873152824,21.429284370749897,30.267584427618353,2.2180916179996175,4.754023316115454,11.352764144119655
20170625,29573.26757571362,21.773069338431732,29.71875852787552,2.257091849094052,4.707728432592327,11.557732696118988
20170626,29094.72917067768,21.835732191673447,30.817644254447103,2.2375693652367525,4.752956677540677,10.33951860301802
20170627,29185.268349002497,22.276535158151628,31.03273724694379,2.223565683258184,4.599053790164692,10.73327583933608
20170628,29576.211337357854,21.63922885943257,30.7617260818519,2.2434377404617147,4.582131426991381,10.197707562791106
20170629,29545.91121251811,21.74442995489942,30.807681286525685,2.2312834429971615,4.558353887628664,11.174717748197484
20170630,29229.586848589686,22.574881343348085,32.11409481894338,2.2417691517381084,4.468231707903829,11.143170275127462
20170701,29321.686429732905,23.007480512566715,32.17207582930606,2.2684058846165733,4.715044432056996,10.871389839272615
20170702,29595.006219454,22.663644488142186,31.824859616259168,2.2510370720124357,4.690388463610471,10.751329103628589
20170703,29681.73883654231,22.60120991284823,31.460116488086797,2.227587380091343,4.8898254021694525,10.581398474739185
20170704,29015.73335840201,22.294809677373028,31.28848847310157,2.231549086123585,4.818404920319755,9.890045636288137
20170705,29593.85568622582,22.094112084106392,31.37958665201094,2.186627381109129,4.57245340945686,10.056264663769433
20170706,29011.69528507013,22.394719927688108,31.281033371183575,2.240258025878869,4.718734323836683,10.76892476196505
20170707,30024.911772665742,23.71680660393212,31.323053431436268,2.210454009845745,4.7795912666877705,10.326239016944196
20170708,28472.39622357563,22.49755495207699,32.22718416871006,2.201249114169429,4.855551933778878,10.6285589558527
20170709,28156.599954989542,22.541988876044346,32.32727026405663,2.243363803280274,4.888756185214585,10.990320410729392
20170710,28151.87325911055,22.43375715591034,32.10154514802871,2.2115342119274084,4.838450038153255,11.147508751462135
20170711,28600.710461518822,22.412589013744256,31.542696563694214,2.2137790705302605,4.832034837866938,10.91036016057781
20170712,28714.05405953197,22.856782730164767,31.82564549118077,2.1750488656496567,4.488899682740496,9.321050643356562
20170713,28538.628234961412,22.153408747941885,31.47500209002115,2.167554987165106,4.718514355259194,10.447265365431406
20170714,28615.96404957175,23.073124481329025,31.942689559903588,2.1574690629200513,4.763527085192448,10.300371341428674
20170715,28287.121131462252,22.461387189396085,32.53859658464046,2.1750560366810503,4.645796410952215,10.749623493680126
20170716,27793.000010257198,22.456060812854467,32.30527357833785,2.1400101585469176,4.717695625280417,10.948011471591903
20170717,27198.44025378328,22.701743801463333,31.94336258337462,2.168698331109198,4.9761043895572445,10.390011149121904
20170718,28640.192991317726,22.92590769888646,32.47268245202612,2.1607042135042422,4.784523245695319,10.802227229107453
20170719,27132.449550677567,24.090928472513017,31.92805917058201,2.1535077009550134,4.729903620779488,10.28631358158357
20170720,27477.73489310108,22.91454579609997,32.54346109266292,2.1472633556121616,4.611472819413728,10.884574433541564
20170721,28091.20082856656,22.757146117115216,31.887027017172667,2.1793165556077647,4.580299864602136,10.806012342404104
20170722,27372.44747188361,22.595815119587293,32.32198866634046,2.1869364146977452,4.641987087762281,10.494187189619234
20170723,27066.83305916285,22.951135025760312,32.53363365765355,2.2056046636817697,4.768640903356594,10.387652571019308
20170724,27549.930180938834,23.385631887566372,32.586630867713545,2.1696747056912242,4.675512162277491,10.711402584289074
20170725,27398.173714070417,23.030971077611568,32.340324741473765,2.1597977275024562,4.647293765212066,10.361357261235757
20170726,27519.19094910193,23.03137240697324,33.10269581470672,2.1722270487734114,4.462811814291529,9.645453484396667
20170727,27578.180527168875,23.465618182063583,32.68147101542583,2.174551541988475,4.4013714328533915,10.863753464178346
20170728,27202.162300892687,24.02023811559558,33.679962636815354,2.178076648726114,4.397198524101944,10.51816715024281
20170729,26776.70891021142,24.024873846931147,33.893661210042985,2.207742672770313,4.607422713061462,10.931806050018361
20170730,27195.64096372425,24.089430135630977,33.419451862676866,2.202858794788051,4.6143872171986065,10.22211709339197
20170731,26906.22667515102,23.760818755581386,33.29277676877542,2.1857449889660656,4.316962822110027,10.613794583555185
20170801,27349.745045701886,23.707918496918733,33.33715714637149,2.2177280677305724,4.508832053716572,10.714816774661465
20170802,27266.406728033795,23.26423564566066,33.81002905214599,2.18035532949556,4.333757739364148,10.47201525096845
20170803,27476.12032564696,23.817492976559322,33.54287604486825,2.1860947504863306,4.429327626005434,10.152831496383873
20170804,27541.63502232219,23.87100451754562,34.20613568890958,2.2046072294799433,4.444204762137146,10.288293392737149
20170805,26860.091597809514,23.32976184688806,33.54804882768542,2.165198101191079,4.543997705164734,10.153642645369588
20170806,27293.042376962865,23.52916703441342,33.69685077407397,2.210338872650519,4.512066267415593,10.15895419415694
20170807,27579.25858763364,23.3533012005922,34.00940384333423,2.159126506217099,4.647588723536822,10.325067823558198
20170808,26570.73251941179,23.59043091030217,33.78714607487564,2.127171708396511,4.4756088441615836,10.908346831084579
20170809,26626.633265382476,23.623192365868743,33.451489298118304,2.1420026196444013,4.508526116089823,9.553838186983793
20170810,26886.778555311088,23.341139366951133,33.42829815158639,2.1065638396964865,4.690030441811797,10.865396107509017
20170811,26960.991822745244,23.279679677571604,33.678940140809935,2.094518762281893,4.62715789812557,10.188639937764881
20170812,26157.895327145245,23.117766063588757,33.25171002519775,2.085109953405874,4.636273861015351,10.51723909689169
20170813,25399.231579492443,24.125932091463135,33.85147597728335,2.0678278427176067,4.532338302326621,10.214635773208858
20170814,26074.134325991534,22.740656198749893,32.91423161290315,2.099592918839865,4.969942003401345,10.269102610993317
20170815,25192.217315159713,23.031967630697725,32.71085572790807,2.0392527404880965,4.943239133948925,10.157115181625441
20170816,25616.44025505264,21.651921673501935,32.199850391291996,2.0326275695141076,4.6146587274430955,10.272430413997593
20170817,25272.686932143963,23.008052762745244,32.0655026832284,1.987130747125071,4.642471033341791,10.189428712317897
20170818,24900.937212604364,21.93964218522105,32.063194636571396,2.0229827322023612,4.57962079461661,10.595871672781362
20170819,23787.895240392103,21.224215988551347,31.295246134828513,2.0332378769454587,5.205981593882214,10.382693374017268
20170820,24390.054171820957,21.568131997139115,31.257857602272946,1.991993367075619,4.916499467711236,10.816646460877214
20170821,24244.098037365387,21.220443530417217,31.064783587570584,1.9864334871323213,5.0882928565050145,10.713339944879618
20170822,23573.879807941626,20.617225264496994,30.721457796638333,1.9431989620508154,4.803854450012743,10.397640782901282
20170823,23087.220671541654,20.026082788177302,29.971082927090432,1.9496106893000542,4.76716364036937,10.202911572900662
20170824,23374.832306963992,19.993170034842734,29.68478752845254,1.9225269854163063,4.775497302352858,10.589958093166697
20170825,23108.163868161893,19.985735757226802,29.637161328744764,1.886257562940064,4.705816694691744,10.536635343669321
20170826,22333.193588508475,19.425897463952467,29.52409937236328,1.9250023902365145,4.960904702918218,10.244246850767915
20170827,22845.795001494564,19.59032942767129,30.06220772728221,1.8757351980675432,5.080424741774382,11.000606670691905
20170828,22454.850807731935,19.228347717206955,28.118752462523208,1.8712529133302847,4.906272238268162,10.188803762118255
20170829,21863.92048197123,17.659733475203083,27.902829123326562,1.8495843224464656,5.011249652590505,10.697645699445339
20170830,22122.723869237125,18.2870862422637,27.805755343982582,1.8396375407801657,4.695897348584747,10.122372434316981
20170831,21767.06167443056,18.48616701029067,27.827499835212947,1.822040896971486,4.8258733703881465,9.830433621436079
20170901,21824.864567243585,18.070509217264558,27.341924375848674,1.8312168679802892,4.502611128854888,10.081692295172548
20170902,20684.502606892635,17.459466163883498,27.205939902433638,1.795292760907104,4.835583970060779,9.40064078740253
20170903,21073.982584437803,17.390259029454377,27.63027414314323,1.791517224216987,4.862538896191602,9.755249660746168
20170904,20455.526646932718,17.1523568462394,27.43748002632803,1.7552970992343389,4.9248548040128135,10.09391107763746
20170905,20051.2329484064,17.24547339018683,26.629898225603363,1.7678283152263248,5.041675098430706,10.275950659336512
20170906,21657.096493423975,16.772834908254485,26.705742922833373,1.7236599423741632,4.775991615606546,10.094517270611236
20170907,20968.047579223577,17.269839841933674,26.212904967446953,1.743482834684939,4.732462201589677,10.045193524121345
20170908,20386.766926191107,16.77325839694306,25.987993638435366,1.7090913255772455,4.853935320180277,9.626317665505569
20170909,20853.835599576876,16.926613167885773,26.4314424806205,1.7053660380894442,4.980534775113089,10.05452443831023
20170910,20685.07299251678,16.609133241411374,26.307645422580375,1.7243024047347153,4.964757683522767,9.76847065095822
20170911,19924.290431533398,16.200613032120206,26.007013868034985,1.703642393712753,4.810066361985297,9.15601530880047
20170912,19913.30575926398,16.00307985255208,25.794259425924988,1.6821306885262324,4.972327854647429,10.024678459130588
20170913,20056.285264074668,16.882608009623354,25.669298295763433,1.6194564819693218,4.908386267470593,9.118231936193608
20170914,19979.172574426873,16.503976477743077,25.33461525279051,1.6510921872149806,4.960298838429845,9.27212792946125
20170915,19903.548506449122,15.909901019171745,25.487332547835734,1.6294627664674275,4.882201841685163,9.525149096141291
20170916,19424.625341338655,16.178774240610558,25.217618051746523,1.6455536276734892,4.855910108001113,9.361609236890924
20170917,19697.34183417431,15.611980936364027,25.489177845993574,1.61555742555088,5.163887110636597,9.358324869807465
