DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN
20160101,10099.245712154869,0.8124111451817633,5.968457421737937,0.7983932947244236,6.199882831054641,7.742774024550952
20160102,10007.154383545816,0.05499095171167459,5.913948735314342,0.7713875545765481,6.15132229754786,7.496480470804956
20160103,9741.863123638823,0.20095591628904663,5.72999516936124,0.7407113116716476,6.441226864577501,8.000148710906831
20160104,9672.317656041323,-0.16656652990160228,5.420930819448407,0.7760094571781214,6.115601062272323,7.476776129757712
20160105,10701.589730027139,-0.6418589440936939,5.238223684880647,0.7671554794356804,6.03296849812014,7.508623258112074
20160106,9900.344048800323,-0.9844890287310262,4.942047581173633,0.7460965490130669,6.030767846028877,7.741575534348616
20160107,10485.115288078827,-0.6608800943296235,3.908568343703664,0.6956387636932256,6.17211157605191,7.742921046623024
20160108,10227.385178282053,-2.2982363649106787,4.480950537317944,0.7253782803827863,5.98701862160732,7.406414172957277
20160109,10251.961318072988,-1.5590814330248584,3.7657069910560743,0.7283452465986077,6.080359460534154,7.514566366883307
20160110,10405.64368920244,-2.151449043272036,3.488269081561222,0.6875080153922033,6.026122045393299,7.620127499753372
20160111,10040.798722744496,-3.023483391739775,3.1229859329118335,0.6810578628581793,6.07722141814572,7.583886263519364
20160112,10029.257193042173,-3.5085504599001314,2.7043947420834815,0.6964645373586673,6.085923924281445,8.018726438117062
20160113,11102.919366945584,-4.2704387102473795,2.971503694604775,0.6986580247665396,5.800280141653031,7.872038143444836
20160114,10833.086609219834,-3.985921687199066,2.1471916678325074,0.6468553101095276,5.977043750244924,7.503558695542167
20160115,11274.175784720981,-4.614719057860426,1.730174895457106,0.6321150109659411,6.104337307813794,7.515952859991264
20160116,10843.966248133182,-5.371172339282005,2.1608726847431177,0.6620300412311584,6.19552501288148,7.960118605437572
20160117,10895.625533348208,-5.425806521586726,1.0648803880111073,0.6339314131304555,6.278858956097087,7.8821270387895295
20160118,10962.415953651927,-5.7389800718196025,0.9103519216403901,0.6469712076569217,6.540020250317157,7.8029416986919
20160119,11437.972030076737,-6.033940743370613,0.7445204563628324,0.6548172619029281,6.38711938838687,8.141451759957217
20160120,11581.752864320286,-6.525199335471811,0.09898324831899899,0.6162604202538048,6.339707885965791,7.328211270459077
20160121,11606.689485570667,-6.558607851097009,0.5336145240907727,0.5987793354874281,6.411524597697362,7.4159901693708585
20160122,11899.122255725355,-7.0932431238997316,0.5131989465591649,0.6237924032945902,6.4544111989559205,7.423458157853848
20160123,11334.042308586028,-6.849532645887048,-0.1871809832886556,0.6107186107595828,6.424206601921167,7.618683707004467
20160124,11986.56742939924,-7.521037947805234,-0.22830262973916232,0.6376532163156322,6.613479514984963,7.0612888942884915
20160125,12018.08099771599,-7.167444299537689,-0.22324434489302036,0.6524373358085441,6.449941143035766,7.459509520058719
20160126,11793.599462162307,-7.418177137770409,-1.0485183793438946,0.5698368704817521,6.688957121379826,7.84188587557162
20160127,12536.933662006422,-8.057474242799383,-0.9949981280572838,0.6159167339994314,6.746694245973444,7.131173544880517
20160128,12987.183978270363,-7.0811007951898075,-0.39283686807229823,0.6584345387332056,6.556479655319976,7.141736081882113
20160129,13408.828774465883,-7.556890770074049,-0.5651418211784982,0.6039623599203379,6.816576717532942,7.0992848502778765
20160130,12949.470964871236,-7.213616242159699,0.24162365788610374,0.6152168613619423,6.917110391776199,8.034029917581364
20160131,13043.766072698823,-7.127904087953146,0.3709945075505426,0.6163623575408678,6.83149568173641,6.695127943554097
20160201,12977.075092525658,-7.5236030439395645,0.011348035708218946,0.6625987304236923,6.964444584556196,7.278740821748435
